ID	Comments	Suction Power	"Carpet, Rugs or Deep Cleaning"	Bare Floor	Clogging	Pick-up or Nozzle	Pet or Human Hair	Edge Clean	Maintenance	Value or Build-Quality	Usability	Suppotive Feeature	Dust Bin or Emptying	Maneuverability	Versatility	Weight or Self-Stand	Battery or Charge	Reliability	Noise
1204	It’s very quiet compared to the other overpriced brands out	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1205	motor started making noise about six months before it quit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1206	brush was making a strange clunky noise while under charge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1207	The motor is very quiet compared to my previous Dyson stick	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1208	"find the LG spits out larger pieces (size of a small seed!,"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1209	Off the bat it’s heavy and it does not maneuver that great	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1210	"I love the weight, the attachments and the maneuverability"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1211	It is well put together and convenient	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1211	It is lightweight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1212	on/off button on the handle	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1212	(Trigger buttons are not fun)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1213	Looses power too quickly & suction is weak on all settings	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1214	The airways become clogged every 5-10 minutes of vacuuming	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1215	I have a Shark stick vacuum that has 10x the suction power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1216	This vacuum's suction power is very adequate for my needs	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1217	It has amazing suction	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1218	Using maximum suction power drains battery in 5-10 minutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1219	It’s a one or two room a day vacuum or spot clean up only	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1220	Battery doesn’t last very long when running on high speed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1221	I just wish that the battery lasted longer between charges	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1222	and it is super quiet but even turning the suction it down	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1223	it is the suction isn't as good as I thought it would be	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1224	"There just isn't enough suction power passed to the tools,"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1225	It’s pretty lightweight compared to a traditional vacuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1226	I like the aesthetics of this vacuum and the light weight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1227	Breaks within a month	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1228	It is useless on hardwood floors for sucking up dog hair	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1229	Overall a good vacuum with multiple attachments included	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1230	Good suction but it has a design defect	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1230	Suction is great	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1231	The vacuum run out of battery in the middle of vacuuming	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1232	Battery doesn’t last very long if you use carpet setting	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1233	"It is hard to clean and the filters get so dirty so fast,"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1234	it is so awkward and tiring to use as it is so top-heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1235	This thing is very unwieldy and heavy for a stick vacuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1236	"Light weight, easy to maneuver and loads of attachments"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1237	"It is also extremely lightweight, but doeant feel cheapy"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1238	The only benefit is that it’s light weight and cordless	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1239	It is very light weight even with the battery connected	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1240	But it does say light weight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1241	LIKE/LOVE:- i rarely need to use anything but auto mode	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1242	So convenient being wireless and the lcd screen is nice	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1243	but the self cleaning feature is actually pretty clutch	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1244	No good on hardwood	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1244	Leaves dirt behind on hard surfaces	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1244	easy to use	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1245	"cons: suction power should be much higher for the price,"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1246	and lasts long enough to pick up everything in the house	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1247	"how often it clogs, and how difficult it is to clear it"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1249	Powerful and quiet	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1249	Much quieter than the previous model	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1250	"but this one is so much nicer, quieter and easier to use"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
1251	it requires some effort to move while vacuuming carpet	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1252	it comes with an extra battery which is pretty helpful	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1253	"plus it is very bulky, top-heavy, has small turn radius"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1254	its top heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1254	all was good however it was to top heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1255	Handle not ergonomic	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1255	Not as light-weight as described	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1256	The weight behind this is comfortable and simple to use	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1257	Easy to use	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1257	Lightweight and portable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1257	Simple to clean	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1258	Buttons are digital and are activated by a light touch	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1259	Good suction but doesn't work well on hard wood floors	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1260	I like that its much quieter than my original Dyson vac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1261	is very uncomfortable to hold in your hand when using	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1262	The product is top heavy so will not stand on its own	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1263	Lightweight3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1263	Easy to maneuver around and under object	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1264	The vacuum was light weight and very easy to maneuver	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1265	"It’s lightweight, well balanced and convenient to use"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1266	"I love the design, lightweight, and the light in front"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1267	"suction is sufficient, but doesn’t pick up some things"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1268	The suction is really good when the brush roller is on	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1269	The brush head is pretty powerful	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1269	Almost too powerful	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1270	5 hrs for charge and sucks great for 10 minutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1271	Battery on last 15 mins or so but take 2hrs to charge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1272	Has been working very well and gives good battery life	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1273	there is a higher-pitched squeal that the vacuum makes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1274	In many ways it is; for instance it is worlds quieter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1275	It does make some noise but other Than that I love it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1276	it does not have headlights which is a drawback to me	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1277	"It's lightweight, easy to maneuver, and vacuums well"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1278	The canister is easy to clean and it is light weight	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
1279	What I liked: Light-weight and easy to snap together	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1280	"It was quiet, had good suction, and was light weight"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1281	The docking station is convenient and out of the way	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1282	Two months after delivery - dust bin stopped opening	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1283	it won't clean around the edges of anything whatsoeve	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1284	it is spitting everything that was sucked up back out	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1285	Not the strongest suction power but got the job done	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1286	Not enough suction power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1286	Suction power is very weak	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1287	I expect more suction for spending this type of money	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1288	The power feels little weak when it is in normal mode	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1289	Light suction and not great on floors	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1290	This has great suction for a handheld cordless vacuum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1291	"Rarely clogs and when it does, very easy to clear out"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1292	Power for picking up stuff is good for a small device	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1293	The battery life was never very long	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1293	"15-ish minutes,"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1294	It is extremely loud and honestly a horrible product	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1295	Handy but extremely loud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1296	"vac worked well, it was to top heavy"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1297	"Also- as others stated, it won’t stay up on its own"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1298	Not a big canister either have to empty quite often	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1299	valuable as the rest of the pack provides these days	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1300	I like it because it is lightweight; easy to use but	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1301	It worked great for about a month then lost suction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1302	it also shows you how much the vacuum didn't suck up	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1303	Do not buy if you are cleaning up pet food or litter	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1304	I cannot vacuum my house without this thing clogging	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1305	"Doesn’t pick up pet hair, and motor turns on and off"	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1306	poor suction - its a toy not a vacuum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1306	"poor suction,"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1307	"As for the suction power, it is quite under powered"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1308	Overall it has pretty good suction and picks up well	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1309	Lot's of power when you can use the highest setting	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1310	Full power can only do less than 10 minutes cleaning	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1311	great that it comes with two rechargeable batteries!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1312	Battery lasts better than expected	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1313	Wont pick anything up and is making a terrible noise	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1314	I'm disappointed by how loud it is (as are the cats)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1315	It is much quieter and performs as well as my Dyson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1316	"I would change is the handle, not real comfortable"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1317	and it's difficult because of the weight imbalance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1318	and there are not lights on the vacuum attachments	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1319	Also it would be nice to have a light at the front	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1320	"It is light weight and i like the ease of using it,"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1321	"It's light weight, it looks good and it works well"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1322	I enjoyed the cordless vacuum and the light weight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1323	I love the sleek design and how light weight it is	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1324	"Pros: stylish, stand, kompressor cleaning mechanism"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1325	it broke	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1325	2 weeks after the Amazon return deadline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1326	then batteries became defective within a few months	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1328	But it’s not enough to keep carpets and rugs clean	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1329	can't pick up small dry leaves and similar material	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1330	For the price it really does not have great suction	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1331	It did get clogged once and I had to take it apart	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1332	Powerful vacuum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1332	It has really strong suction power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1333	I can do my entire house without the battery dying	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1334	When it's running it's making a very annoying noise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1335	Cons:- the roller makes an annoying squeaking sound	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1336	It is still heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1336	No power on button is available	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1337	i just hope u dont always need to press the button	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1338	Small dirt/dust bin and need to clean filter often	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
1339	Love that it’s light weight and turns very easily	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1340	Lightweight makes it easy to take around the house	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1341	"The PROS: it's lightweight, very easy to maneuver,"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1342	The automatic floor surface changing really works	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1343	Light and easy to use	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1343	Emptying the bin is simple	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1344	The end of the roller brush melted and it came off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1345	"This didn’t work at all, would barely pick up dust"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1346	Suction power is crap compared to my corded shark	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1347	The vac is well made and has great cleaning power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1348	It does not hold a charge for more than 20 minutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1349	Fairly quiet for the powerBattery life is adequate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1350	This vacuum is quieter than our other Dyson sticks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1351	Had an older version and this one is much quieter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1352	"suction power should be much higher for the price,"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1353	better if button not constantly needed presssing	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1354	"blister on my hand from the handle, too top heavy"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1355	The unit is very heavy and larger than I expected	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1356	Canister can fill up quickly with pets and carpet	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1357	"It’s lightweight, all the attachments are perfect"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1358	"Great Vacuum, easy to maneuver, and light weight"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1360	"Since day one, I was unsatisfied with its suction"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1362	The suction is good	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1362	It picks up most everything	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1363	Great suction	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1363	"Cleans great, picks up everything"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1364	it was great the suction was amazing on my carpet	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1365	Performs well on hard floors and low pile carpet	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1366	The battery lasts long enough to do an apartment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1367	It is also very quiet which is good for the ears	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1368	while also feeling very powerful in its rotation	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1369	"The are sturdy, handle well, they're not too loud"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1370	people without dogs (or at least shedding dogs)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1371	Vacuum is lighted and lights up the travel path	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1372	"It's lightweight, easy to use, and easy to dump"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
1373	It’s nice and lightweight but it all ends there	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1374	It it is light weight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1374	It has great attachments	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1375	The good:light weightgets under furniture easily	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1376	pros: fairly light and comes with two batteries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
1377	that this thing doesn't do edge cleaning AT ALL	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1378	"The suction is nothing like the regular vacuums,"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1379	BUT it does suck up dirt and dog hair very well	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1380	The quality itself of the suction power is great	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1381	Not Enough Charge to Clean More Than a Few Rooms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1382	and the battery gets me through the whole house!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1383	it is much quieter than any other vacuum I have	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1384	Excellent quiet vacuum!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1384	This vacuum is so quiet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1385	"It's top heavy, doesn't stand upright by itself"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1386	"Its maneuvers like a champ, it's not too heavy,"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1387	"Great attachments, lightweight and easy to use"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1388	It constantly clogs and needs to be cleaned out	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1389	Wish is was a little more powerful on the rugs!	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1390	"Overall did a pretty good job, had good suction"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1391	The vacuum does pick up dirt and pet hair well	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1392	good pick up	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1392	"this vacuum picks up really good,"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1394	"battery lasts about 15 minutes, it’s ridiculous"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1395	It has 2 batteries which really comes in handy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1396	This vacuum is extremely noisy and clogs easily	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1399	"The suction is very good, and not terribly loud"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1400	Its also a lot quieter then my previous vacuums	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1402	This vacuum is a little heavier than the other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1403	It’s a little awkward with it being top heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1404	it didn't work well: but b/c it was very heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1405	The unit is top heavy and falls out of charger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1406	Lightweight and super easy to maneuver	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1407	It is lightweight and easy to use	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1408	much easier to dump than previous one I owned	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1409	Easy to clean out without getting dust on you!	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1410	Works well on dog hair and for a quick vacuum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1411	I have to run it on max force to pick up items	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1412	but does not have as much suction as expected	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1413	Low powet	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1413	This Shark vacuum is under powered	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414	If good for tile but weak pressure for carpet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1415	The vacuum has powerful suction and works well	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1416	and picked up pet hair better than he expected	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1417	The suction on this little guy is great value!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1418	Only lasts only 20 minutes when vacuuming rugs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1419	Battery doesn't last long if using max suction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1420	light and battery actually last the 60 minutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1421	Come with 2 batteries so you always have power	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1422	Battery last longer than I would have thought	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1423	the main motor was making a high pitched noise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1424	This is the quietest hand vacuum on the market	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1425	Surprised by the great quiet and lack of noise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1426	"It is very quiet so my cat isn't scared of it,"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1427	"It was giving me issues within the first year,"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1428	t is very top heavy and uncomfortable to hold	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
1429	Too heavy for a stick vacuum - design flaw???	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1430	but the top-heavy design makes it a real pain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1431	Very top heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1431	"Very poor functionality, heav"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1432	"The a11 is very heavy, has clunky connections"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1433	his vacuum has the smallest canister capacity	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1434	Easy to get in thought areas and light weight	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1435	It's very light weight and turns effortlessly	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1436	I do like the slim and lightweight design but	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
