RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
amazon,Dyson V15 Detect,5,"March 28, 2023",Melinda Seay,Love it!!!!,Love it!! The suction power is great. I have a Rainbow as well an the dysons suction is as well as it if not better. Would definitely recommend.
amazon,Dyson V15 Detect,4,"February 14, 2023",Bill,Excellent vacuum,This Dyson vacuum really does a great job. We have a corded upright Dyson we've used for a long time and the V15 does as good as or even better job. I broke a glass in our kitchen and the laser cleaning head showed glass shards that were almost invisible. Good job.
amazon,Dyson V15 Detect,5,"April 1, 2023",Luis Mercado,Amazing love this Dyson V15,So when I Dyson vacuum cleaner it picked up all the dogs hair and cleaned my rug.
amazon,Dyson V15 Detect,5,"April 5, 2023",Jana B.,Quiet lightweight high power,I really like the floor brush on this vac
amazon,Dyson V15 Detect,5,"April 5, 2023",J&E Kimbro,"Suction is great, love the laser light.","Works great, the laser light is crazy good on hardwood floors."
amazon,Dyson V15 Detect,5,"February 21, 2023",JS,Very powerful Vaccum,"Best thing about this other than the powerful suction is the light option it has for the floor that can show you the dirt on the ground clearly that is not visible with ordinary light conditions and you can focus that area.What I am not happy is that the battery discharges very fast (around 20 minutes of use) in the turbo mode. Back up time iscperfect in eco or auto modes but if you are doing a heavy lifting that day in the high mode, you may need breaks for multiple charging"
amazon,Dyson V15 Detect,5,"March 4, 2023",John S,Proof that quality costs,"I got tired of dealing with the $100-$200 vacuums spraying debris all over the floor while trying to clean it.  This guy sucks up everything in front of it and scatters nothing.  Not cheap by any means but it works like no other vacuum I previously used. Worth every penny, even if it cost a ton of these pennies"
amazon,Dyson V15 Detect,5,"March 24, 2023",Heather S Kellar,Love it,This is my 2nd Dyson. Last was a V11. This is a very nice upgrade.
amazon,Dyson V15 Detect,5,"January 29, 2023",Bryon,Excellent vacuum,"Vacuuming the house used to be a task that I procrastinated on where I would do it only when it was dirty enough to prod me to action.  This vacuum is so easy to pull out and whip around (get your mind out of the gutter) that I don't have any hesitation to vacuuming on a regular basis.  I'll grab it for some quick spot vacuuming maybe five times a week, taking only a minute or two.I do have a Roomba for general vacuuming of the main area when I'm gone for a few hours, but this gets stuff the Roomba misses (deeper clean) or can't reach.  The Roomba keeps it at a B level of clean while 10 extra minutes with the Dyson takes it to an A level."
amazon,Dyson V15 Detect,3,"May 2, 2023",Lisa,"Nice-looking, I don’t like it yet.","Received new Dyson v15 - Out of the box, minimal manual info; I had to go to internet for parts illustrations. There are quite a few parts, I did not see assembly instructions.  More important to me is that the  weight distribution makes it seem quite heavy in my hand, and I may not be able to keep it."
amazon,Dyson V15 Detect,5,"March 29, 2023",Tom Oest,Dyson V15,Great Vacuum! Love it!
amazon,Dyson V15 Detect,5,"March 22, 2023",tony house,Can't beat a dyson,Good vacuum cleaner. Use it daily
amazon,Dyson V15 Detect,5,"March 16, 2023",Ron Hollabaugh,Great vacuum,Best suction vacuum I have ever owned
amazon,Dyson V15 Detect,5,"March 9, 2023",Kim M.,Powerful,Replaced my V8 with this & it didn’t disappoint. Felt heavy until I started vacuuming.
amazon,Dyson V15 Detect,5,"March 10, 2023",David Nodland,Best vacuum so far!,I love this vacuum so far. Battery lasts a long time.
amazon,Dyson V15 Detect,5,"February 23, 2023",Margaret M. Clifton,Handy chargeable vacuum cleaner,I Love the power this has along with all the different attachments.  Only downside is you have to hold on trigger the whole time while vacuuming.  I wish it locked in place.  Dyson needs to change that.
amazon,Dyson V15 Detect,5,"January 31, 2023",Moniki Pogue,Love this machine,I have only used this item one time and I am in LOVE!! If you really want to know how dirty your floors really are you need this vacuum! The laser floor feature is absolutely mind blowing. Throw away all swiffer floor dusting products. The machine is lightweight but heavier than I thought. The price was expensive but worth it. The only thing I would suggest to Dyson is to have a feature where you don’t have to continually hold down the power button.
amazon,Dyson V15 Detect,5,"February 9, 2023",WR,Awesome Product,Only had this vacuum for a few days now. Wife and I share house chores. I'm glad we spent the extra money for this model. The laser light feature on the hardwood floor and tile accessory shows everything that the naked eye might miss. No more cuss words after tripping over the electrical cord our previous vacuum had.
amazon,Dyson V15 Detect,5,"March 5, 2023",K D,BEST VACUUM EVER!!!!,"Love this vacuum!! Never thought I would love to vacuum, but now I do!!!!"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 12, 2023",Amazon Customer,Amazing function,"This easily matches and in many ways beats the performance of plugged in vacuum cleaners.Very nice compact unit, surprisingly quiet with lots of accessories. Suction easily on a par with a corded (older) dyson we own.Super easy to clean filter even simpler than the older dyson."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on March 13, 2023",David castillo,The best,Love it
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 31, 2023",Ami,The laser makes this worth it,"This vacuum is perfect for people who never think their floors are clean enough. With a heavy shedding dog, it’s very satisfying to watch your hardwood become spotless. We had a central vac system put in to our new construction home and 2 years after using it, we decided to get this Dyson instead to avoid the annoying hose and outdated attachment pieces that come with the central vac system. This vacuum is much more powerful and convenient. Only downfall is the battery dies quickly so plan accordingly."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on May 6, 2022",Sage B,"Wow, this one is perfection","I upgraded from the v8, so I wasn’t expecting ground breaking improvements. I was blown away by how many ground breaking improvements there were. First, they changed the way it empties, which is a significantly better and easier, more efficient. This also allows for a larger bin, another huge improvement. The green light on the hard floor roller is surprisingly useful, it really works. Moving on to the motor and lcd, the motor is more powerful, it has a setting to auto adjust according to your flooring, I thought that would be a failed option but it works so well I actually leave it on that setting. This does a couple of things, first it gives you longer running life of the unit, from 8 minutes at high on the v8, to I haven’t yet run this one out of battery on a single cleaning job. It also lets you focus on cleaning and not on flipping a switch every time you changed floor types. The lid gives a real time view of minutes per stage of power, so if you want to manually adjust it, you know how long you have left on the battery. Add to that the lifetime heap filters, and this is a winner by a long shot. I’m glad I chose to bite the bullet and pay what this one costs, about double the v8, because it is 5 times better than the v8. Wow is an understatement. If you can afford it, just buy it."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on December 23, 2022",Nathan powell,Makes you want to vacuum!,"My wife and are in love with this vacuum!  The laser light is like playing a video game with dust with the particle count being your score.  It is acceptably light, easy to maneuver, and the battery holds up well for how much power it has.  The attachment ensemble is top flight, it comes with every tool you could need to clean any surface, crack or crevice.  We ordered an additional battery from Dyson as we have a large house and double run time will allow us to get it done at once.  If you’re shopping for a cordless vacuum and the price doesn’t scare you, look no further!"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on April 13, 2022",CaddyH,Best Vacuum in the World for Us Oldsters,"What a fabulous purchase this was!  I've had it for a few weeks now and wonder what took me so long to buy a cordless Dyson. My 80-year old husband and I can handle it easily, whether for quick pick-ups or for our routine full-house cleaning.  The soft dusting attachment with the extension hose (I purchased separately) make dusting shelves, books, lamps, EVERYTHING, easy and,  because I'm not just pushing dust around, has been making the house less dusty so my shelves and end tables, etc., stay dust free for days. The variety of attachments and the uniqueness of the ones like the bare floor accessory with the laser, give a multitude of options that can even make cleaning less like work.  (I know that's saying a lot about a cleaning device, but I mean every word.)The only complaint I have is not about the vacuum, but the cost I paid from the seller, SHIBO Inc. I ordered through them on Amazon because the Dyson V15 was out of stock on the Dyson site.  (They have them now.) The result was that I actually paid $200+ more than I would have paid on other sites.  It came on time and was well-packaged, but I do think they price gouged. (Not a pleasant feeling-to feel taken--no matter how high quality the purchased item is.  If they had thrown in an extra battery, I would feel better about the price I paid with SHIBO Inc.)At any rate, I am thrilled with the vacuum and will be using it for many years.  (It may outlast me. :))"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 19, 2023",Noah Bennett,Best Vacuum,My husband bought this as a Christmas present. Best vacuum I’ve owned. I have 2 dogs and 3 cats and this vacuum stands up to all the fur.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 8, 2023",Jon Ham,Excellent Vacuum!,"Dyson V15 Detect. Comparing this to my Dyson V11 Animal. The V15 has approximately 20% more suction power than my V11. Comes with two heads, one for carpet and one for hard floors + multiple attachment tools. Laser works only with the hard floor head. Battery is removable (Awesome)! No issues with battery life for a traditional 3BR home. Battery life remaining in minutes shown on the display. Two years manufacturer warranty and I purchased two additional years warranty through the Amazon option. A great vacuum with four years total warranty!"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 24, 2023",Patty Billingsley,The vacuum of all vacuums,"You'll be shocked at the dirt, crumbs and dust on your floors, gives a whole new meaning of clean. Excellent vacuum."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 17, 2023",John Cunningham,It is very powerful and easy to handle,This Dyson replaces an older model and is more powerful than its predecessor.  With a constantly shedding dog it is must
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 16, 2023",Herbert B.,Laser is great for exposing dust,Love this product for hardwood floors and dust. The product is priced on the higher side.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 24, 2023",noslip,It’s a Dyson,Love it ❤️ -this replaces my 10 yr old Dyson stick vacuum - this V15 stick vacuum is more powerful and the battery charge lasts much longer - it’s easy to maneuver and has quite a few attachments for a variety of uses including two brush heads - it’s pricy but worth it
amazon,Dyson V15 Detect,4,"Reviewed in the United States 🇺🇸 on December 2, 2022",Amazon Customer,Need strong forearms,"It’s too heavy to hold stable, I have to use both hands to make it running well."
amazon,Dyson V15 Detect,4,"Reviewed in the United States 🇺🇸 on October 10, 2022",Kindle Customer,"Great vacuum, wish it came with a flex hose.",Love the suction. Did an amazing job on the one rig in our house. Wish there was better suction on the edges of the hardwood/ bare floor tool. I have to use a broom along furniture and appliances first. Laser light works great to see small particles etc. On floor. Would be great to have a flex hose for difficult to reach areas.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 5, 2022",John A. Fleming,"An expensive vacuum, but the best.","This is the latest model in a long line of DYSON stick vacuums. Every iteration saw one or several improvement. IMHO, this is as good as it gets. The green light - I thought it was a gimmick. It isn’t. You see exactly where the dirt is. This vacuum picks up everything, in one go. It automatically adjusts for wooden floors vs carpeting. The noise level is on the low end. I’m always astonished at the amount of dirt it picks up. Cleaning it, getting rid of the dust is simple and easy. The battery lasts longer than I need. The battery is easy to replace, when its time is up (replacement batteries however are not inexpensive. This vacuum is a pleasure to use and gets the job done faster and better than I imagined. Highly recommended."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 26, 2023",errol,Best purchase I ever made.,This is a excellent household vacuum cleaner hands-down. I am a very picky person never leave 5 stars very few items leave 5 starPrice that I paid for this machine Worth every penny. Buy  it you won't be disappointed.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on August 4, 2022",Diane,My New Best Friend!,"After researching the best vacuum for my hardwood floors, I settled on the Dyson V15. It appeared to have all of the features that would make my life easier and cleaner. I am not disappointed. It’s lightweight, easy to maneuver and very effective in picking up. The laser is an added bonus. There is a good feeling about being able to see how effective your efforts are. I needed a vacuum that was easy to carry up and down stairs and was hoping for something that would be maneuverable enough to get under beds, tables, etc. This vacuum is so much more than I hoped for. Yes, it’s pricey, but worth every penny to me because it does the job and is very easy to use. I’m enjoying it so much that it’s hard to put down. Good thing it needs to be recharged every once in a while."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 17, 2023",Amazon buyer,Great,Powerful and does the job right the first time!
amazon,Dyson V15 Detect,4,"Reviewed in the United States 🇺🇸 on May 10, 2022",Harry,Delighted. Mostly,"I had a little canister vacuum that did the job. Nothing frilly… But getting it out of the closet, adding the appropriate attachments, and then schlepping the thing around the house as I pulled the cord behind me was SUCH A DRAG that just avoided vacuuming. Borrowed a neighbor’s Dyson cordless stick vac, though, and fell in love. Now I vacuum my small condo a couple times a week — and even zip it out when company is coming. It’s night and day. And the vacuum holds its charge is easy to empty and there are even a few third-party attachments that I have my eye on.Only complaint? The hipster tax. Why am I paying nearly a $1000 for some thoughtfully molded plastic? Lawd."
amazon,Dyson V15 Detect,4,"Reviewed in the United States 🇺🇸 on August 29, 2022",jackelyn,Battery life and filter are the worst,"I decided to upgrade my Dyson V11 for this one, and Im a bit dissapointed about the battery and filter for this new dyson. I get a filter cleaning message so often even with so little of use. I clean it and leave it for a day, and same story again after a short use. Suction power is amazing and that’s the only good thing I could say about it."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on December 4, 2022",Niki Williams,Amazing,"This vacuum is amazing. Buy it and you won’t be sorry. The carpet looked clean and I couldn’t believe what it picked up, after vacuuming with my older electric Dyson vacuum. The laser illuminates the small particles on hard floors so you get it all, the carpet vacuum is AMAZING and cleans deep, the head doesn’t her jammed with hair or fiber. Battery life is good. Buy it!!"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on August 23, 2022",Jim,How did we live without?,"Can’t think of anything negative to say about the Dyson . It’s the easiest vacuum ,most powerful vacuum , we ever had ..works great on tile or wood or carpet.  Love the infrared light and shows you where you’re cleaning . Very helpful , easy to empty , no bags , you do have to charge the battery pretty regularly if you use it a lot , other than that it’s a breeze . Very lightweight ,No cords. will never go back to regular vacuum. We have an iRobot ,whic h is good and we have traditional vacuums, even though the cost is pretty high . We bought the top-of-the-line model with all the attachments. You won’t regret it ."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 29, 2022",Ellie B.,Another win from Dyson! Worth it!,"We moved into a three-story house and wanted an easier vacuum. Enter the this Dyson Detect v15. It’s amazing! We bought some off brand Amazon accessories to hang the many tools it came with, and now we can see everything on the wall of our laundry room. The suction pepper is awesome, the battery is fantastic, and the “detect” light makes me feel like a real slob. It’s pricey, but we’ve always found that Dyson products are well worth it!"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 26, 2023",troy d wright,Good suction,We got the pole tower for it to fit in both very good
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 21, 2023",Jc,Great suction,I love the green light that highlights dust I did not see in my path
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 15, 2023",Your Guide,Buy it !,Worth every penny of this investment and will never be going back to a regular plug in vacuum !
amazon,Dyson V15 Detect,3,"Reviewed in the United States 🇺🇸 on February 3, 2022",Jenny Lopez,BE AWARE this Merchant is price gouging!,"5 stars for the vaccuum but 3 stars to the seller for Price Gouging. They shipped it quickly is the only reason I gave them 3 stars.  I paid $1000.00 for this vaccuum. I havent yet contacted customer service to see if anything can be done abouy it, but i will update my review if they make it right. .....  So, FYI EVERYONE... YOU CAN GET THE SAME EXACT VACCUME WITH THE SAME EXACT ATTACHMENTS (WHICH ARE INCLUDED EVERYWHERE ITS SOLD) FOR 699.00. SOLD ONLINE THROUGH THE MANUFACTURER, TARGET, & NUMEROUS OTHER ONLINE MERCHANTS. The vaccuum OBVIOUSLY is wonderful & amazing. It is, after all, a DYSON. The laser is an interesting update and does occasionally prove to be a very helpful addition. The particle identifying & measurement of what the vaccume is sucking up, is, kind of pointless. It doesnt increase any functionality or ease of use of the vaccuume. The auto detecting feature for the strength of suction and battery power needed  is very helpful in saving battery power allowing you more time to get the job done. Amazing suction power and sealing ability with all surfaces  that you truly are able to feel the suction and sealing of the surfaces while vacuuming."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 26, 2022",K. Grant,Fabulous,"I still have my old Kenmore canister vac that is probably 35 yrs old and still works. Has very good suction. I never thought a cordless vac could have more suction than my old. Should have bought one a long time ago.  Love it. Holding the trigger is not big deal.  Actually, it is a good thing because you don't waste the battery/"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 17, 2023",Stephanie,I get it now.,Its unbelievable how much this vacuum sucks.
amazon,Dyson V15 Detect,2,"Reviewed in the United States 🇺🇸 on March 19, 2023",Chad Valchar,Dyson won’t warrant this item,"Bought from a certified Dyson Amazon retailer; however, the unit I got was defective. It would simply increase and decrease suction without moving the vacuum. I called Dyson, they stated that it’s not normal Dyson behavior, but wouldn’t honor a warranty. They stated that the retailer I got it from, although a certified reseller, wouldn’t honor a replacement, or warranty work. The seller stated that the item was new, but I hesitate to believe that; however, they did honor a refund. The whole point was that this seller sold the item about $120 less than any where else. Ultimately, I went with a purchase from Costco."
amazon,Dyson V15 Detect,3,"Reviewed in the United States 🇺🇸 on December 19, 2022",KEK,Had to return,"Seemed like a good vacuum, but along with having to always squeeze the trigger, the weight of the vacuum is supported by the space between your thumb and forefinger. It hurt my hand to use it."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 5, 2023",Amazon Customer,Dyson v15 great purchase!,Great item! Worth the money
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on December 31, 2022",Paul Small,V15,Too expensive. Vacuums well.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on December 9, 2022",Amazon Customer,Hard to compete with a Dyson,"3rd Dyson - works well and somewhat familiar to our last one, which has a dead battery."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 11, 2022",Dillon Jacob,amazing,"I have 2 dogs and it is just amazing how much dog hair this vacuum picks up!!  I feel for the first time that my house is actually clean!  It cleans hardwood floors beautifully, and the carpet attachment is also excellent.  I am always surprised (and horrified) of how much stuff it picks up! Expensive, but worth the price!"
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on January 26, 2023",Amazon Customer,WORST CUSTOMER SUPPORT I HAVE EVER HAD - Buyer Beware.....I love Dyson but....DONT BUY ONE -,I don't write reviews but I need to try to save someone else from what I just went through!I bought the V15 in July and love the machine however it stopped working in January - Auto - mode would not engage  - particle counter failed.I called customer service and they replaced the battery - Didn't fix the problem.I called back - total call time 1:16 minutes - placed on hold over 20 times - Told me they would have to replace the main body but none were in stock - Hold - told me they would do an exchange where I would have to wait 14 days till after they received my machine back - OK - Hold - Then they said my machine was STOLEN !!!!!!!!! - I sent them the amazon receipt and had registered the machine when I bought it so asked ... How could I register a stolen machine?.. Of course they couldn't answer that question.  - Hold - then they said I would have to contact amazon to address report of stolen machine and they couldn't help me - Are you F*&ing kidding me? I sent them the receipt - I registered the machine.WORST CUSTOMER SERVICE I HAVE EVER HAD!!!!!!!!!!  - So now I have a broken machine and guess I have to try to call amazon - Do yourself a favor get another brand -
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 3, 2022",marjorie deadwyler,dyson vacuum,This is a very expensive vacuum!  However it works very well.  I am glad I dont have to pull out my regular vacuum all the time.  I think it works as well as my large vacuum.  It is fairly quiet.  the battery seems to last quite a long time.  I wish i had gotten it sooner.
amazon,Dyson V15 Detect,2,"Reviewed in the United States 🇺🇸 on April 19, 2023",Kevin Call,Electronics went out in first week,Two things caused us to return this quickly.  The electronics went out in the first week and the dust compartment is so small that we were constantly having to stop and empty.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 9, 2022",Barbara Van De Giesen,best vacuum ever!!,"Although a bit pricy, best vacuum I have ever owned. I am amazed how much dust and dirt it pulls out of rugs. Light weight and easy to move around the house."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on July 10, 2022",Jerry_G,The Best Vacuum Cleaner Ever in My Life,"The media could not be loaded.
                



 I initially thought it is a crazy idea to spend nearly $800 on a vacuum cleaner. It turns out that this is what I was looking for. It is lightweight and has enough power to clean up my home. The gimmicky green laser feature actually turns out to be helpful when you clean out dark corners and underneath your bed; don't imagine cheap led lights. What can I say more?"
amazon,Dyson V15 Detect,2,"Reviewed in the United States 🇺🇸 on March 28, 2023",Suzanne,Vacuum was ordered as new and shipped as a return product,"I received the vacuum today.  However, the box has been opened and it looks like it was a previous return. More concerning is the fact that there is no instructional document as to the attachments, etc."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 17, 2022",Flores,Dyson,Time will tell if it was a value for the money but it is an impressive vacuum. The green light is a game changer on solid floors and the suction power is solid.
amazon,Dyson V15 Detect,3,"Reviewed in the United States 🇺🇸 on April 30, 2022",Lee in Fort Lauderdale,E ZEE ELECTRONICS Sold me a used and faulty vacuum,"I have a new replacement directly from Dyson of the absolute version of the V15 and it is an amazing cleaner. The three stars are to make people aware that  E ZEE ELECTRONICS sold me a vacuum that was obviously used. Covered in dust, badly packed compared to how Dyson packs them and some of the the tools were scratched. The old Dyson they sold me constantly warned to clean the filter. And after using the new V15 supplied by Dyson I realized the first one I got had a problem with the motor as the new one is very quiet in comparison. Amazing cleaner that is massively recommended."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on July 31, 2022",S. Strecker,Great suction,This vacuum has great suction!  I love no cord opertion.  I definitely recommend.  That saod now the bad  additional batteries are way to expensive 149 that is totally crap!  The dirt cup is to small.
amazon,Dyson V15 Detect,4,"Reviewed in the United States 🇺🇸 on April 7, 2022",dian jen,Very good product. Suction power could be better.,Does not work on coconut floor rugs. It will slug up so bad that it so hard to clean it out.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on July 15, 2022",DOTTIE,Best Vacuum I’ve ever owned!,Incredible vacuum cleaner. Great for home & car!  I hated to vacuum before. It would always hurt my back. NO longer with this cordless vacuum!  I have no more back pain with my Dyson!I highly recommend this vacuum to Everyone!
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 29, 2022",John Bem,Best product ever.,Love how it works.
amazon,Dyson V15 Detect,4,"Reviewed in the United States 🇺🇸 on December 9, 2021",3153,Performance,"The light helps (try vacuuming in the dark, you will really see the debris better). They should have made the trigger to  consistently stay on.it o ly stays on when  Trigger is depressed. I Have not tried all the accesories yet. Rum times a full charge is long. Suction is decent, light weight"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 10, 2022",MEC,VERY HANDY,CAN'T GO WRONG WITH A DYSON / VERY HANDY WHEN YOU HAVE A CAT AND DOG RUNNING AROUND THE PLACE !!
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 24, 2022",Barbara Schulz,Picks up,Kind of heavy
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on October 19, 2022",Royce Heffington Jr,Great suction power and very convenient,Very satisfied so far
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 1, 2022",Justin,Very Powerful,This this will suck up the under carpet with ease. I love this thing. Only complaint is buying a extra battery is 149.00
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on August 17, 2022",Ken Trawlerman,"Lot of money for incrementally better vacuum, but lots of bells and whistle to play with.","Seems to work very well, but have a friend with a much lesser knockoff that seems to vacuum just as well without the bling."
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on July 21, 2022",Chase Wentworth,Best vac I ever had.,This light weight vacuum gets every speck of dust and the laser light reveals where to vacuum.  The convenience of cordless vacuuming encourages me to keep the house a lot cleaner.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 7, 2022",Donald L. Klose,Worth the money!,"This vacuum is great. Three suction levels, long battery life, and easy, clean discharge of dirt!"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on May 26, 2022",L. Wellman,Love this!,I had no idea this machine would make life so much easier. My entire family uses this so our house is much cleaner. We have indoor pets and this machine does an awesome job with dust and pet hair.  Highly recommend!
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on September 28, 2022",drtimone,Value,Best vacuum on the market
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on July 11, 2022",Amazon Customer,Great suction,"Does great working on hard surfaces with the light, not great with fine pet hair"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 12, 2022",Amazon Customer,Great Vacuum,Love my new Dyson v15. The difference in suction between this model and an older one is quite remarkable. I found the vacuum to be heavier than I expected but now I am used to it and really like the convenience and the ability to charge the system and be cordless.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on July 20, 2022",Paula,Best vacuum by far !,Most powerful vacuum I absolutely love love love it
amazon,Dyson V15 Detect,2,"February 8, 2023",Debbie C.,Very heavy. Returned. Amazon said they received it back o January 31st. Still no refund!!!,Amazon received it back on January 31st. Still no refund. Vacuum heavy.
amazon,Dyson V15 Detect,5,"April 22, 2022",Brian Hinkle,this vacuum is astonishing,Love the piece with the green light that shows dirt on hardwoods. You can literally see everything and watch it disappear in one swipe it's amazing
amazon,Dyson V15 Detect,1,"December 30, 2022",Cory,Constantly stops working,"I bought this after the one my parents got me started causing me to have an aneurysm with constantly locking up and demanding I empty it, today for a quick run through with it after I had vaccuumed two days ago, it constantly demanded I empty it and that it needed to be cleared, even when it's empty, and that the filter needed to be cleaned, news flash I cleaned it two days ago. What should have been a quick 5 minute run through with the vacuum became a 45 minute arduous journey. This is the last Dyson I will ever buy when it works it works great, but the key word here is when and I shouldn't be spending 3/4 of the time fighting the vacuum."
amazon,Dyson V15 Detect,1,"April 26, 2023",Robert MacLennan,Dyson sent me a used vacuum when I bought a new one,"For a premium brand to send out a damaged vacuum second hand vacuum when you have bought a brand new one led me not trusting this brand anymore.  Five stars for their marketing though, they sure know how to do that well."
amazon,Dyson V15 Detect,1,"April 17, 2023",isa,the vacuum is heavy,"I couldn't use it, the vacuum is heavy and if you have little kids and needs to used it continuously the product it is too heavy for the arm, i don't recommend buying it, i returned and the funds will be available in 30 days or 5 weeks as the customer service representative inform  me."
amazon,Dyson V15 Detect,5,"April 30, 2022",Jillian Lazor,Search no further...this vacuum ROCKS,Amazing all around. Best $900 I've ever spent. Call a doctor because I can't stop vacuuming my house!
amazon,Dyson V15 Detect,1,"April 25, 2023",SoltanMurad Muradov,Do not work after 8th month.,"Even if it has 2 years of warranty, it doesn’t have main body spare part to replace. I’m waiting for couple of months for replacement and can’t see any signs Dyson wants to resolve it."
amazon,Dyson V15 Detect,1,"April 10, 2023",Randy C.,Short a Battery,"I bought this unit specifically because it stated that it came with two batteries, it did not.  It only came with one.  If I can't get Dyson to send me my other battery, this review will become very bad."
amazon,Dyson V15 Detect,1,"February 4, 2023",David Schneider-Joseph,Warning: no HEPA filter!,"The Dyson website advertises a HEPA filter on the V15 Detect Absolute, but NOT on this model, the V15 Detect.I made the mistake of ordering this and used it for the first time on Monday. I was impressed by the experience vacuuming, but within a few hours I found myself with constant respiratory irritation and sneezing. Four days later, and I still can barely exist in my apartment.Do NOT get this vacuum cleaner if you have a sensitive respiratory system."
amazon,Dyson V15 Detect,5,"March 3, 2022",Amazon Customer,Amazing.,You're paying a bit more than what it normally costs - but it's so worth it.
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on May 23, 2022",Amazon Customer,Good suction,❤️
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on March 4, 2022",J. L,Not for carpetss,"Works great, just not powerful enough for my carpet, so had to return it."
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on January 18, 2023",cowboy,I had to replace the vacuum as it died in 3 years,"The vacuum is exceptional for vesicle cleaning but at such an enormous expense I am so disappointed it only lasted 3 years.  I only use it in my small home and about once a week.  Since it was out of warranty, I took it to a vacuum repair shop and they quoted me $400.00 and offered to recycle it for me.  I bought a replacement and am holding my breath that Dyson durability is real and not just imagined"
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on February 14, 2022",Simon V,If there’s ever an earthquake this is the first thing I grab 😍,"This vacuum makes you want to clean, honestly the best purchase ever!!!"
amazon,Dyson V15 Detect,1,"Reviewed in the United States 🇺🇸 on April 27, 2023",ANA,Caja abierta,No me vino un ascesorio
amazon,Dyson V15 Detect,5,"Reviewed in the United States 🇺🇸 on January 19, 2022",mrs_whitney,Great vacuum,Love the laser! Great buy! Strong suction !!
