P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
1859,0.003430976,0.030504728,0.96606433,925,5,"excellent vacuum i’ve been considering getting a cordless stick vacuum to replace my clunky corded upright for a while and i am so glad i went with the lg cordzero l9 it’s lightweight and adjustable and all the attachments make it possible to clean everywhere with little effort this vacuum is also much quieter than my old one which my dog appreciates
i received this product at a discounted price in exchange for my honest opinion","['lg cordzero l9', 'clunky corded upright', 'also much quieter', 'cordless stick vacuum', 'excellent vacuum', 'old one', 'little effort', 'honest opinion', 'dog appreciates', 'discounted price', 'considering getting', 'clean everywhere', 'attachments make']","['excellent', 'vacuum', '’', 'considering', 'getting', 'cordless', 'stick', 'replace', 'clunky', 'corded', 'upright', 'glad', 'went', 'lg', 'cordzero', 'l9', 'lightweight', 'adjustable', 'attachments', 'make', 'possible', 'clean', 'everywhere', 'little', 'effort', 'also', 'much', 'quieter', 'old', 'one', 'dog', 'appreciates', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1860,0.006697151,0.04190302,0.9513998,926,5,"lots to like the lg cordzero has a lot of things to like the continuous on switch is great you can get a hand cramp with other brands from holding the switch on so long having the ability to change the battery is the best feature for most things weve given up the old corded vac but we could never quite finish the job with other cordless vacs the ability to swap batteries is essential
the ability to adjust the length of the vac is really helpful the floor stand is very convenient and a nice option to the wall mount having an extra filter is great since you normally have to wait about 24 hours after cleaning the filter for it to dry we have a golden retriever and the vac was great at collecting all of the dog hair our flooring is a combination of wood and carpet and the vac seems to handle each equally well 
the unit seems solid and appears to be well built id definitely recommend it
i received this product at a discounted price in exchange for my honest opinion","['well built id definitely recommend', 'could never quite finish', 'things weve given', 'unit seems solid', 'old corded vac', 'equally well', 'vac seems', 'wall mount', 'swap batteries', 'really helpful', 'nice option', 'lg cordzero', 'honest opinion', 'hand cramp', 'great since', 'golden retriever', 'floor stand', 'extra filter', 'dog hair', 'discounted price', 'cordless vacs', 'best feature', '24 hours']","['lots', 'like', 'lg', 'cordzero', 'lot', 'things', 'continuous', 'switch', 'great', 'get', 'hand', 'cramp', 'brands', 'holding', 'long', 'ability', 'change', 'battery', 'best', 'feature', 'weve', 'given', 'old', 'corded', 'vac', 'could', 'never', 'quite', 'finish', 'job', 'cordless', 'vacs', 'swap', 'batteries', 'essential', 'adjust', 'length', 'really', 'helpful', 'floor', 'stand', 'convenient', 'nice', 'option', 'wall', 'mount', 'extra', 'filter', 'since', 'normally', 'wait', '24', 'hours', 'cleaning', 'dry', 'golden', 'retriever', 'collecting', 'dog', 'hair', 'flooring', 'combination', 'wood', 'carpet', 'seems', 'handle', 'equally', 'well', 'unit', 'solid', 'appears', 'built', 'id', 'definitely', 'recommend', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1861,0.008632744,0.04897012,0.9423972,927,5,"awesome this is my first review of any product anywhere my wife had been complaining about getting a new vacuum she wanted something light and had been curious about the explosion of battery operated cordless vacuums she has shoulder problems and the weight and yanking cords around had become hard we have a mixture of smooth tile rough saltillo tile and carpets the vacuum was a breeze to assemble in fact my wife did it all by herself we were both impressed with the availability of attachments and the local storage of attachments with the vacuum too many times we have needed them in the past and you have lost them or are searching for where they are stored with this you just reach down and get them with the vacuum the machine is seriously light weight when first picking it up i was sure it wouldnt be a good fit for us since we have 3 large dogs that live in the house and share their hair with us and the floor i was wrong it has great pick up power and after we did the tile we hit the carpet and were stunned it cleaned better than our current vacuum we had to keep finding more to vacuum we used it everywhere all floors and even the cars it performed amazingly well we have already recommended it to at least a dozen friends and several family members we can vacuums the entire 2800 sq foot house on 1 battery we havent even needed to change batteries although i rotate them do to old school knowledge of using them evenly we are very surprised and happy with this choice that started as a fluke and turned out to be amazing i know lg has come on in the last decades we own lg upright washer and dryer and have had them for more than a decade and have had no trouble at all with them i am even more impressed with their products
this has been a great addition to our house and even our kids like to vacuum and will without prodding it has been great thank you 
it would get 55 stars on any review from me the only improvement i can think of is when emptying the hair i have to pull it out but the dirt and everything else falls out nicely love it i received this product at a discounted price in exchange for my honest opinion","['smooth tile rough saltillo tile', 'entire 2800 sq foot house', 'would get 55 stars', 'battery operated cordless vacuums', 'yanking cords around', 'wanted something light', 'several family members', 'seriously light weight', 'performed amazingly well', 'old school knowledge', 'havent even needed', 'everything else falls', 'change batteries although', '3 large dogs', 'lg upright washer', '1 battery', 'know lg', 'without prodding', 'us since', 'shoulder problems', 'product anywhere', 'nicely love', 'new vacuum', 'many times', 'local storage', 'last decades', 'kids like', 'keep finding', 'honest opinion', 'great thank', 'great pick', 'great addition', 'good fit', 'first review', 'first picking', 'dozen friends', 'discounted price', 'current vacuum', 'cleaned better', 'become hard', 'already recommended']","['awesome', 'first', 'review', 'product', 'anywhere', 'wife', 'complaining', 'getting', 'new', 'vacuum', 'wanted', 'something', 'light', 'curious', 'explosion', 'battery', 'operated', 'cordless', 'vacuums', 'shoulder', 'problems', 'weight', 'yanking', 'cords', 'around', 'become', 'hard', 'mixture', 'smooth', 'tile', 'rough', 'saltillo', 'carpets', 'breeze', 'assemble', 'fact', 'impressed', 'availability', 'attachments', 'local', 'storage', 'many', 'times', 'needed', 'past', 'lost', 'searching', 'stored', 'reach', 'get', 'machine', 'seriously', 'picking', 'sure', 'wouldnt', 'good', 'fit', 'us', 'since', '3', 'large', 'dogs', 'live', 'house', 'share', 'hair', 'floor', 'wrong', 'great', 'pick', 'power', 'hit', 'carpet', 'stunned', 'cleaned', 'better', 'current', 'keep', 'finding', 'used', 'everywhere', 'floors', 'even', 'cars', 'performed', 'amazingly', 'well', 'already', 'recommended', 'least', 'dozen', 'friends', 'several', 'family', 'members', 'entire', '2800', 'sq', 'foot', '1', 'havent', 'change', 'batteries', 'although', 'rotate', 'old', 'school', 'knowledge', 'using', 'evenly', 'surprised', 'happy', 'choice', 'started', 'fluke', 'turned', 'amazing', 'know', 'lg', 'come', 'last', 'decades', 'upright', 'washer', 'dryer', 'decade', 'trouble', 'products', 'addition', 'kids', 'like', 'without', 'prodding', 'thank', 'would', '55', 'stars', 'improvement', 'think', 'emptying', 'pull', 'dirt', 'everything', 'else', 'falls', 'nicely', 'love', 'received', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1862,0.007064197,0.03581359,0.95712227,928,5,light and powerful excellent cordless appliance very light so good to use with a bad back long run time and second battery is always there as a backup huge assortment of tools for just about anything you need cleaned up quick recharge time like the turbo button if i need extra suction better than the equivalent dyson product  it is stronger and very well thoughtout and a quality build i received this product at a discounted price in exchange for my honest opinion,"['bad back long run time', 'quick recharge time like', 'powerful excellent cordless appliance', 'need extra suction better', 'equivalent dyson product', 'backup huge assortment', 'need cleaned', 'well thoughtout', 'turbo button', 'second battery', 'quality build', 'honest opinion', 'discounted price']","['light', 'powerful', 'excellent', 'cordless', 'appliance', 'good', 'use', 'bad', 'back', 'long', 'run', 'time', 'second', 'battery', 'always', 'backup', 'huge', 'assortment', 'tools', 'anything', 'need', 'cleaned', 'quick', 'recharge', 'like', 'turbo', 'button', 'extra', 'suction', 'better', 'equivalent', 'dyson', 'product', 'stronger', 'well', 'thoughtout', 'quality', 'build', 'received', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1863,0.0032531987,0.01895556,0.97779125,929,5,lightweight and efficient stick vacuum i dont have much space for storage so i was pressed to find a compact yet efficient vacuum cleaner this is it it was intimidating when first unboxing the product as there seemed to be several pieces but it was honestly so easy to click each piece together in minutes without even having to look at the instructions i love having different attachment options for carpeting hard floors upholstery small spaces and crevices with an adjustable length and the two batteries are a huge plus for a cordless vacuum at first use i was surprised at how lightweight the vacuum is yet with a powerful suction it glides easily and has a better reach than my previous vacuum different brand its also just easier to move around more quickly without a cord and with less weight im so happy with my new lg cordzero a9 vacuum cleaner lg has gone above and beyond once again i received this product at a discounted price in exchange for my honest opinion,"['new lg cordzero a9 vacuum cleaner lg', 'carpeting hard floors upholstery small spaces', 'compact yet efficient vacuum cleaner', 'previous vacuum different brand', 'efficient stick vacuum', 'different attachment options', 'less weight im', 'minutes without even', 'cordless vacuum', 'quickly without', 'two batteries', 'several pieces', 'powerful suction', 'piece together', 'much space', 'move around', 'huge plus', 'honest opinion', 'glides easily', 'first use', 'first unboxing', 'discounted price', 'better reach', 'adjustable length']","['lightweight', 'efficient', 'stick', 'vacuum', 'dont', 'much', 'space', 'storage', 'pressed', 'find', 'compact', 'yet', 'cleaner', 'intimidating', 'first', 'unboxing', 'product', 'seemed', 'several', 'pieces', 'honestly', 'easy', 'click', 'piece', 'together', 'minutes', 'without', 'even', 'look', 'instructions', 'love', 'different', 'attachment', 'options', 'carpeting', 'hard', 'floors', 'upholstery', 'small', 'spaces', 'crevices', 'adjustable', 'length', 'two', 'batteries', 'huge', 'plus', 'cordless', 'use', 'surprised', 'powerful', 'suction', 'glides', 'easily', 'better', 'reach', 'previous', 'brand', 'also', 'easier', 'move', 'around', 'quickly', 'cord', 'less', 'weight', 'im', 'happy', 'new', 'lg', 'cordzero', 'a9', 'gone', 'beyond', 'received', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1864,0.02769799,0.11876174,0.85354024,930,5,"really works i caught a lot of flak from the better half when i ordered the lg vac i have 2 other cordless vacuums that are working fine just not like i wanted them to
one competitor works great for the hardwood but is almost impossible to do the heavy rugs in the house battery only lasts a short time i have to do the house in shifts
the other competitor does the rugs fine but seems to miss the small stuff on the hardwood
the lg picks up all the small stuff on the hardwood great plus i can use it on the rugs with ease i vacuumed with the old cordless and then did a repeat on the same area with the lg we have a labordoodle that sheds i was more then impressed the canister was full again way to go lg the battery life is excellent plus with the second one ready to go its no problem doing the whole house
i found the storage cradle to be handy no holes to drill for hanging it
i would recommend this vacuum great pickupgood battery life holds a lot of dog hair
the only con i had was its hard to get the dog hair out of the basket when you empty it otherwise i give it a nine out of ten disclaimeri received this product at a discounted price in exchange for my honest opinion thank you","['vacuum great pickupgood battery life holds', 'one competitor works great', 'hardwood great plus', 'second one ready', 'ten disclaimeri received', 'honest opinion thank', 'battery life', 'house battery', 'really works', 'excellent plus', 'would recommend', 'working fine', 'whole house', 'storage cradle', 'small stuff', 'short time', 'rugs fine', 'old cordless', 'lg vac', 'lg picks', 'heavy rugs', 'go lg', 'dog hair', 'discounted price', 'cordless vacuums', 'better half', 'almost impossible']","['really', 'works', 'caught', 'lot', 'flak', 'better', 'half', 'ordered', 'lg', 'vac', '2', 'cordless', 'vacuums', 'working', 'fine', 'like', 'wanted', 'one', 'competitor', 'great', 'hardwood', 'almost', 'impossible', 'heavy', 'rugs', 'house', 'battery', 'lasts', 'short', 'time', 'shifts', 'seems', 'miss', 'small', 'stuff', 'picks', 'plus', 'use', 'ease', 'vacuumed', 'old', 'repeat', 'area', 'labordoodle', 'sheds', 'impressed', 'canister', 'full', 'way', 'go', 'life', 'excellent', 'second', 'ready', 'problem', 'whole', 'found', 'storage', 'cradle', 'handy', 'holes', 'drill', 'hanging', 'would', 'recommend', 'vacuum', 'pickupgood', 'holds', 'dog', 'hair', 'con', 'hard', 'get', 'basket', 'empty', 'otherwise', 'give', 'nine', 'ten', 'disclaimeri', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion', 'thank']"
1865,0.018245399,0.13079666,0.85095793,931,5,phenomenal system the vacuum comes in a compact box with the components expertly packaged to minimize space there is some minor assembly required but it is very intuitive the system has the stick vacuum with power brush head two attachments for use as a hand vac two batteries and a charging stand with a weighted bottom the stand is configured so both batteries can charge simultaneously which is nice the stick vacuum length is also adjustable through the use of a button just below the vacuum body i first tested this vacuum out in a carpeted room where my english bulldog likes to hang out he sheds quite a bit but his fur and the carpet were no match for this little power house i use the vacuum with the turbo mode on since i dont need to worry about running out of power due to the extra battery included with this system this vacuum does a wonderful job and i found myself having to empty the canister much earlier than i expected because of how much it was picking up we had just vacuumed the room with another brand of stick vacuum the day before so i was suprised at how much it was able to pick up i also decided to use this to vacuum my car instead of dragging out my shop vac not only was it much quicker this vacuum did a great job thanks to the use of the included attachments it is a great vacuum and i would not hesitate recommending it to anyone looking for a stick vacuum depending on how much carpet you need to vacuum this may not be a good option if you only have carpet in a few rooms or are looking for a tool that can give an area a quick tune up this is your machine the design is well thought out and it only requires a small footprint to store it ,"['power brush head two attachments', 'hand vac two batteries', 'little power house', 'minor assembly required', 'english bulldog likes', 'components expertly packaged', 'extra battery included', 'canister much earlier', 'stick vacuum length', 'stick vacuum depending', 'great job thanks', 'included attachments', 'power due', 'stick vacuum', 'shop vac', 'great vacuum', 'wonderful job', 'vacuum comes', 'vacuum body', 'much quicker', 'much carpet', 'well thought', 'weighted bottom', 'turbo mode', 'small footprint', 'sheds quite', 'quick tune', 'phenomenal system', 'minimize space', 'hesitate recommending', 'good option', 'first tested', 'dont need', 'compact box', 'charging stand', 'charge simultaneously', 'carpeted room', 'car instead', 'anyone looking', 'another brand', 'also decided', 'also adjustable']","['phenomenal', 'system', 'vacuum', 'comes', 'compact', 'box', 'components', 'expertly', 'packaged', 'minimize', 'space', 'minor', 'assembly', 'required', 'intuitive', 'stick', 'power', 'brush', 'head', 'two', 'attachments', 'use', 'hand', 'vac', 'batteries', 'charging', 'stand', 'weighted', 'bottom', 'configured', 'charge', 'simultaneously', 'nice', 'length', 'also', 'adjustable', 'button', 'body', 'first', 'tested', 'carpeted', 'room', 'english', 'bulldog', 'likes', 'hang', 'sheds', 'quite', 'bit', 'fur', 'carpet', 'match', 'little', 'house', 'turbo', 'mode', 'since', 'dont', 'need', 'worry', 'running', 'due', 'extra', 'battery', 'included', 'wonderful', 'job', 'found', 'empty', 'canister', 'much', 'earlier', 'expected', 'picking', 'vacuumed', 'another', 'brand', 'day', 'suprised', 'able', 'pick', 'decided', 'car', 'instead', 'dragging', 'shop', 'quicker', 'great', 'thanks', 'would', 'hesitate', 'recommending', 'anyone', 'looking', 'depending', 'may', 'good', 'option', 'rooms', 'tool', 'give', 'area', 'quick', 'tune', 'machine', 'design', 'well', 'thought', 'requires', 'small', 'footprint', 'store']"
1866,0.049957585,0.698872,0.2511704,931,5,i received this product at a discounted price in exchange for my honest opinion,"['honest opinion', 'discounted price']","['received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1867,0.005327671,0.024905285,0.96976703,932,5,awesome cordless really love this cordless vac cleans better than any ive ever owned the beater brush head is like a soft microfiber and really gets into the small cracks and crevices of our hardwood and ceramic tile floors i also really love that the stand is self standing you can wall mount if you prefer but being able to just place it anywhere you want is really an awesome feature having a charging port for the spare battery is really innovative and convenient the battery actually lasts quite a long time  we have yet to completely run out of just when vacuuming  1500 sq ft i really like the way the different wands and heads also snap into the stand everything is in one convenient location looks really neat clean and tidy the only drawback i would complain about is the color of the battery  its a horrid yellow and it does stick out in the stand this is very minor but its the only con ive been able to find so far after about a month of daily use lg really got this one right i received this product at a discounted price in exchange for my honest opinion,"['one convenient location looks really neat clean', 'daily use lg really got', 'vacuuming 1500 sq ft', 'cordless vac cleans better', 'battery actually lasts quite', 'awesome cordless really love', 'also really love', 'heads also snap', 'ceramic tile floors', 'beater brush head', 'ive ever owned', 'one right', 'really like', 'really innovative', 'really gets', 'spare battery', 'awesome feature', 'con ive', 'would complain', 'wall mount', 'stand everything', 'soft microfiber', 'small cracks', 'self standing', 'long time', 'horrid yellow', 'honest opinion', 'discounted price', 'different wands', 'completely run', 'charging port']","['awesome', 'cordless', 'really', 'love', 'vac', 'cleans', 'better', 'ive', 'ever', 'owned', 'beater', 'brush', 'head', 'like', 'soft', 'microfiber', 'gets', 'small', 'cracks', 'crevices', 'hardwood', 'ceramic', 'tile', 'floors', 'also', 'stand', 'self', 'standing', 'wall', 'mount', 'prefer', 'able', 'place', 'anywhere', 'want', 'feature', 'charging', 'port', 'spare', 'battery', 'innovative', 'convenient', 'actually', 'lasts', 'quite', 'long', 'time', 'yet', 'completely', 'run', 'vacuuming', '1500', 'sq', 'ft', 'way', 'different', 'wands', 'heads', 'snap', 'everything', 'one', 'location', 'looks', 'neat', 'clean', 'tidy', 'drawback', 'would', 'complain', 'color', 'horrid', 'yellow', 'stick', 'minor', 'con', 'find', 'far', 'month', 'daily', 'use', 'lg', 'got', 'right', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1868,0.0027265162,0.023493677,0.97377986,933,5,excellent power given the slender profile and lightweight the vacuums power and performance exceed expectations the setup was easy i chose to use the stand against the wall its compact and out of the way the stand holds the vaccum and all attachments plus it charges the vaccum itself is light and easy to use extending the vacuums height is seamless and attachments are used with ease love that it can be used as a handheld especially for cleaning the car the device is powerful and offers a turbo mode cleaning is suburb the vaccum is easy to empty and the filters are washable charging time is minimal and battery holds power for awhile overall im super impressed i received this product at a discounted price in exchange for my honest opinion,"['awhile overall im super impressed', 'washable charging time', 'turbo mode cleaning', 'performance exceed expectations', 'excellent power given', 'battery holds power', 'vacuums power', 'stand holds', 'vacuums height', 'use extending', 'slender profile', 'honest opinion', 'handheld especially', 'ease love', 'discounted price', 'attachments plus']","['excellent', 'power', 'given', 'slender', 'profile', 'lightweight', 'vacuums', 'performance', 'exceed', 'expectations', 'setup', 'easy', 'chose', 'use', 'stand', 'wall', 'compact', 'way', 'holds', 'vaccum', 'attachments', 'plus', 'charges', 'light', 'extending', 'height', 'seamless', 'used', 'ease', 'love', 'handheld', 'especially', 'cleaning', 'car', 'device', 'powerful', 'offers', 'turbo', 'mode', 'suburb', 'empty', 'filters', 'washable', 'charging', 'time', 'minimal', 'battery', 'awhile', 'overall', 'im', 'super', 'impressed', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1869,0.015954077,0.0906011,0.89344484,934,5,"best hybrid of dustbuster and vacuum i love my cordless lg stick vacuum it gives me the best aspects of a dustbuster  cordless lightweight and easy to use for quick pickups and the desired aspects of a vacuum  power height wheels and canister capacity now i can put my dustbuster and corded vacuum up for yard sale and just use my lg stick the lg filters are easier to clean than in the old vacuum the only thing i wish someone could do would be to put a nonstatic dirt repeling coating on the internal parts so that all of the dust would be collected in the canister wiping the lg out is not a big deal but some of the areas deep inside seem unreachable the weighted stand is great  sturdy and has a place for everything to include being able to charge both batteries
 i received this product at a discounted price in exchange for my honest opinion","['areas deep inside seem unreachable', 'nonstatic dirt repeling coating', 'vacuum power height wheels', 'cordless lg stick vacuum', 'dustbuster cordless lightweight', 'wish someone could', 'lg stick', 'old vacuum', 'corded vacuum', 'lg filters', 'yard sale', 'weighted stand', 'quick pickups', 'internal parts', 'honest opinion', 'great sturdy', 'dust would', 'discounted price', 'desired aspects', 'canister wiping', 'canister capacity', 'big deal', 'best hybrid', 'best aspects']","['best', 'hybrid', 'dustbuster', 'vacuum', 'love', 'cordless', 'lg', 'stick', 'gives', 'aspects', 'lightweight', 'easy', 'use', 'quick', 'pickups', 'desired', 'power', 'height', 'wheels', 'canister', 'capacity', 'put', 'corded', 'yard', 'sale', 'filters', 'easier', 'clean', 'old', 'thing', 'wish', 'someone', 'could', 'would', 'nonstatic', 'dirt', 'repeling', 'coating', 'internal', 'parts', 'dust', 'collected', 'wiping', 'big', 'deal', 'areas', 'deep', 'inside', 'seem', 'unreachable', 'weighted', 'stand', 'great', 'sturdy', 'place', 'everything', 'include', 'able', 'charge', 'batteries', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1870,0.002338061,0.00913259,0.9885294,935,5,amazing vacuum i absolutely love the lg cordzero™ a9 charge cordless stick vacuum it was super easy to assemble i couldnt believe how strong the suction was it like that it has an automatic shutoff feature for when the canister is full the battery life is great and i love that the stand also had a builtin battery charger it has a spot to charge the spare battery as well as the battery installed on the vacuum definitely recommend this vacuum i received this product at a discounted price in exchange for my honest opinion,"['lg cordzero ™ a9 charge cordless stick vacuum', 'vacuum definitely recommend', 'automatic shutoff feature', 'builtin battery charger', 'amazing vacuum', 'spare battery', 'battery life', 'battery installed', 'super easy', 'stand also', 'honest opinion', 'discounted price', 'couldnt believe', 'absolutely love']","['amazing', 'vacuum', 'absolutely', 'love', 'lg', 'cordzero™', 'a9', 'charge', 'cordless', 'stick', 'super', 'easy', 'assemble', 'couldnt', 'believe', 'strong', 'suction', 'like', 'automatic', 'shutoff', 'feature', 'canister', 'full', 'battery', 'life', 'great', 'stand', 'also', 'builtin', 'charger', 'spot', 'spare', 'well', 'installed', 'definitely', 'recommend', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1871,0.019389594,0.1298017,0.8508087,936,5,"easy to use marvelous to behold we are getting on in years and have been finding it difficult to drag our old vacuun cleaner trip over the cord to change the bag and to use a different vacuumm for floors i just got tired remembering all this so we got the lg cordzero™ a9 charge cordless stick vacuum and our lives changed i have frymogialgia and yes the stick vacuum is lightweight so much easier to maneuver so easy so convenien to empty so easy to reach difficult spots so easy to clean and change filter and  so easy to reach and use sucttion adjusting button this was made just for me no  i take ut back it was also made for my 80year old husband thats him happy to vacuum flloor and rug after 48 years of marriage two happy people here 
i received this product at a discounted price in exchange for my honest opinion","['lg cordzero ™ a9 charge cordless stick vacuum', 'old vacuun cleaner trip', 'marriage two happy people', '80year old husband thats', 'use sucttion adjusting button', 'take ut back', 'stick vacuum', 'reach difficult spots', 'got tired remembering', 'vacuum flloor', 'use marvelous', 'much easier', 'lives changed', 'honest opinion', 'discounted price', 'different vacuumm', 'change filter', 'also made', '48 years']","['easy', 'use', 'marvelous', 'behold', 'getting', 'years', 'finding', 'difficult', 'drag', 'old', 'vacuun', 'cleaner', 'trip', 'cord', 'change', 'bag', 'different', 'vacuumm', 'floors', 'got', 'tired', 'remembering', 'lg', 'cordzero™', 'a9', 'charge', 'cordless', 'stick', 'vacuum', 'lives', 'changed', 'frymogialgia', 'yes', 'lightweight', 'much', 'easier', 'maneuver', 'convenien', 'empty', 'reach', 'spots', 'clean', 'filter', 'sucttion', 'adjusting', 'button', 'made', 'take', 'ut', 'back', 'also', '80year', 'husband', 'thats', 'happy', 'flloor', 'rug', '48', 'marriage', 'two', 'people', 'received', 'product', 'discounted', 'price', 'exchange', 'honest', 'opinion']"
1872,0.0023625179,0.021050429,0.976587,937,5,best stick vacuum ive ever used so i have had a couple stick vacuums but this is my first cordless one ive bought this lg cord zero stick vacuum is very stylish lightweight and love the additional attachment and the handheld capability upon unboxing it everything was well wrapped and packaged so scratches or damage to any of the parts assembly was relatively easy ,"['best stick vacuum ive ever used', 'first cordless one ive bought', 'lg cord zero stick vacuum', 'handheld capability upon unboxing', 'couple stick vacuums', 'well wrapped', 'stylish lightweight', 'relatively easy', 'parts assembly', 'additional attachment']","['best', 'stick', 'vacuum', 'ive', 'ever', 'used', 'couple', 'vacuums', 'first', 'cordless', 'one', 'bought', 'lg', 'cord', 'zero', 'stylish', 'lightweight', 'love', 'additional', 'attachment', 'handheld', 'capability', 'upon', 'unboxing', 'everything', 'well', 'wrapped', 'packaged', 'scratches', 'damage', 'parts', 'assembly', 'relatively', 'easy']"
1873,0.044965465,0.15487316,0.8001614,937,5,"the stand itself was heavier than i expected but i prefer that over a lightweight one the added benefit of being able to secure it to the wall or just leave it as free standing is a big thing to me i love how the stand had a separate place to put the spare battery to charge and a place to put the additional attachments i do love when putting the vacuum on the charger you can see the bars for charging both batteries huge plus to me so that you know how much battery life you have for both batteries 
the lg cord zero is very lightweight and easy to use it manuevers easily underneath tables unlike my other stick vacuums ive used in the past the suction power alone was what i expected i did try out the turbo mode which is very convenient but downside is battery will drain quicker when using this mode it may last up to 5 minutes so either vacuum quick or switch out batteries if using this mode the lines are are what i love to see when using a vacuum i thought this wouldnt but i was wrong my expensive one doesnt even do that so its hard to tell i even vacuumed ","['manuevers easily underneath tables unlike', 'stick vacuums ive used', 'expensive one doesnt even', 'suction power alone', 'lg cord zero', 'either vacuum quick', 'batteries huge plus', 'much battery life', 'lightweight one', 'even vacuumed', 'spare battery', 'turbo mode', 'separate place', 'may last', 'free standing', 'drain quicker', 'big thing', 'additional attachments', 'added benefit', '5 minutes']","['stand', 'heavier', 'expected', 'prefer', 'lightweight', 'one', 'added', 'benefit', 'able', 'secure', 'wall', 'leave', 'free', 'standing', 'big', 'thing', 'love', 'separate', 'place', 'put', 'spare', 'battery', 'charge', 'additional', 'attachments', 'putting', 'vacuum', 'charger', 'see', 'bars', 'charging', 'batteries', 'huge', 'plus', 'know', 'much', 'life', 'lg', 'cord', 'zero', 'easy', 'use', 'manuevers', 'easily', 'underneath', 'tables', 'unlike', 'stick', 'vacuums', 'ive', 'used', 'past', 'suction', 'power', 'alone', 'try', 'turbo', 'mode', 'convenient', 'downside', 'drain', 'quicker', 'using', 'may', 'last', '5', 'minutes', 'either', 'quick', 'switch', 'lines', 'thought', 'wouldnt', 'wrong', 'expensive', 'doesnt', 'even', 'hard', 'tell', 'vacuumed']"
1874,0.008546936,0.058993798,0.9324593,937,5,when using the handheld vacuum its easily convertible from full standing to handheld the attachments when using the handheld are easily attachable with no issues very easy to switch back too i love how you dont lose the suction power too when using the handheld which has always been issues in the past ,"['switch back', 'suction power', 'handheld vacuum', 'full standing', 'easily convertible', 'easily attachable', 'dont lose']","['using', 'handheld', 'vacuum', 'easily', 'convertible', 'full', 'standing', 'attachments', 'attachable', 'issues', 'easy', 'switch', 'back', 'love', 'dont', 'lose', 'suction', 'power', 'always', 'past']"
1875,0.121917695,0.551093,0.32698932,937,5,the only issues i had was emptying the canister it seems stiff but im sure thatll break in at a later time once you get used to disengaging the full stick to handheld it was easier for me to empty it ,"['im sure thatll break', 'seems stiff', 'later time', 'get used', 'full stick']","['issues', 'emptying', 'canister', 'seems', 'stiff', 'im', 'sure', 'thatll', 'break', 'later', 'time', 'get', 'used', 'disengaging', 'full', 'stick', 'handheld', 'easier', 'empty']"
1876,0.0032482974,0.059336223,0.93741554,937,5,i have really long hair and to see it pick up and have no issues with my hair wrapping around the rollers is a huge plus ,"['really long hair', 'hair wrapping around', 'huge plus']","['really', 'long', 'hair', 'see', 'pick', 'issues', 'wrapping', 'around', 'rollers', 'huge', 'plus']"
1877,0.022303103,0.1553467,0.82235014,937,5,lg went above and beyond with the laminated maintenance card love how it details with pictures cleaning the filters removing foreign objects amp cleaning the nozzle one side it has a faqs page explaining washing the dust bin how long the battery will last assembling the product amp installing  mounting the wall mount ,"['filters removing foreign objects amp cleaning', 'product amp installing mounting', 'laminated maintenance card love', 'faqs page explaining washing', 'nozzle one side', 'pictures cleaning', 'wall mount', 'lg went', 'last assembling', 'dust bin']","['lg', 'went', 'beyond', 'laminated', 'maintenance', 'card', 'love', 'details', 'pictures', 'cleaning', 'filters', 'removing', 'foreign', 'objects', 'amp', 'nozzle', 'one', 'side', 'faqs', 'page', 'explaining', 'washing', 'dust', 'bin', 'long', 'battery', 'last', 'assembling', 'product', 'installing', 'mounting', 'wall', 'mount']"
1878,0.0137340585,0.3406595,0.6456064,937,5,i received this product at a discounted price in exchange for my honest review,"['honest review', 'discounted price']","['received', 'product', 'discounted', 'price', 'exchange', 'honest', 'review']"
