P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
2202,0.0151366275,0.066357106,0.9185063,1126,5,Great features Never thought we would enjoy a cordless vac as much as this one,"['great features never thought', 'would enjoy', 'cordless vac']","['great features never thought', 'would enjoy', 'cordless vac', 'one', 'much']"
2203,0.008656122,0.06448373,0.92686015,1127,4,Easy whole floor cleaning My LG stick vacuum has made it so much easier to clean the whole floor I am now vacuuming every other day because it goes so quickly I have three cats and two dogs and the pet hair buildup can be intense but having this vacuum has cut way down on the dust in the house,"['easy whole floor cleaning', 'pet hair buildup', 'lg stick vacuum', 'whole floor', 'vacuuming every', 'two dogs', 'three cats', 'much easier', 'cut way']","['easy whole floor cleaning', 'pet hair buildup', 'lg stick vacuum', 'whole floor', 'vacuuming every', 'two dogs', 'three cats', 'much easier', 'cut way', 'vacuum', 'quickly', 'made', 'intense', 'house', 'goes', 'dust', 'day', 'clean']"
2204,0.002494579,0.022897273,0.9746081,1128,5,Easy to use This vacuum is so easy to use and maneuver So much more than other products I have used And the batteries last forever,['batteries last forever'],"['batteries last forever', 'vacuum', 'used', 'use', 'products', 'much', 'maneuver', 'easy']"
2205,0.0013947962,0.010857232,0.987748,1129,5,Light So happy with this It is so light and easy to use Easy to clean,['use easy'],"['use easy', 'easy', 'light', 'happy', 'clean']"
2206,0.030631343,0.10616716,0.86320156,1130,5,I felt like I finally had real vacuum The first time I used my LG portable vacuum I realized how ineffective the corded electric vacuum I had been using was I live on the beach and sand always manages to make its way in I gave my oriental rug a good going over with the my LG and could not believe how much sand and dirt the vacuum extracted The color of the carpet actually brightened And it is so much easier to do the steps I am sold,"['carpet actually brightened', 'sand always manages', 'lg portable vacuum', 'corded electric vacuum', 'vacuum extracted', 'real vacuum', 'much sand', 'oriental rug', 'much easier', 'good going', 'first time', 'felt like']","['carpet actually brightened', 'sand always manages', 'corded electric vacuum', 'lg portable vacuum', 'vacuum extracted', 'real vacuum', 'much sand', 'oriental rug', 'much easier', 'good going', 'first time', 'felt like', 'lg', 'way', 'using', 'used', 'steps', 'sold', 'realized', 'make', 'live', 'ineffective', 'gave', 'finally', 'dirt', 'could', 'color', 'believe', 'beach']"
2207,0.0026135673,0.048313443,0.94907296,1131,5,Mighty  Light We purchased this cordless stick vac because it has a hepa filter system intending to use it for light duty maintenance as an alternative to our obstreperous Miele canister Surprise Although it is nimble  light it does a mighty job and is now my go to vac  effective on floors carpet and area rugs alike A nifty well designed attachment makes upholstery vacuuming a cinch   we have a persian kitty ,"['nifty well designed attachment makes upholstery vacuuming', 'obstreperous miele canister surprise although', 'hepa filter system intending', 'area rugs alike', 'cordless stick vac', 'light duty maintenance', 'vac effective', 'nimble light', 'mighty light', 'persian kitty', 'mighty job', 'floors carpet']","['nifty well designed attachment makes upholstery vacuuming', 'obstreperous miele canister surprise although', 'hepa filter system intending', 'area rugs alike', 'cordless stick vac', 'light duty maintenance', 'vac effective', 'nimble light', 'mighty light', 'persian kitty', 'mighty job', 'floors carpet', 'use', 'purchased', 'go', 'cinch', 'alternative']"
2208,0.018144349,0.31660753,0.66524816,1131,5,My only caution is that it does take a little effort to clean the filter system since it is bagless but it is mostly washable  even the hepa  and well designed,"['mostly washable even', 'filter system since', 'well designed', 'little effort']","['mostly washable even', 'filter system since', 'well designed', 'little effort', 'take', 'hepa', 'clean', 'caution', 'bagless']"
2209,0.0075338897,0.09840012,0.894066,1131,5,One more plus  it is incredibly quiet and can barely be heard across the house when running The 2 batteries on our model that may be simultaneously charged make this cordless a winner for me,"['simultaneously charged make', 'incredibly quiet', 'heard across', '2 batteries']","['simultaneously charged make', 'incredibly quiet', 'heard across', '2 batteries', 'winner', 'running', 'plus', 'one', 'model', 'may', 'house', 'cordless', 'barely']"
2210,0.0047767987,0.021130638,0.9740925,1132,5,This vacuum has made my life so much easier As a retired senior citizen I am always looking for ways to simplify my life This vacuum is so easy to use With the wide variety of accessories it makes cleaning easy and quick It is always ready My only regret was not buying it sooner,"['retired senior citizen', 'makes cleaning easy', 'wide variety', 'much easier', 'always ready', 'always looking']","['retired senior citizen', 'makes cleaning easy', 'wide variety', 'much easier', 'always ready', 'always looking', 'easy', 'ways', 'vacuum', 'use', 'sooner', 'simplify', 'regret', 'quick', 'made', 'life', 'buying', 'accessories']"
2211,0.0034552265,0.016417718,0.9801271,1133,5,Very handy This cordless vacuum is great and very handy just grab and go without the hassle of getting out the large corded vacuum Much easier cleaning the stairs with the cordless and for cleaning up other areas Ive never had to exchange batteries while in use one battery has gotten it done Great product and the dust cup holds much more than I thought it would,"['large corded vacuum much easier cleaning', 'dust cup holds much', 'use one battery', 'done great product', 'areas ive never', 'cordless vacuum', 'go without', 'exchange batteries']","['large corded vacuum much easier cleaning', 'dust cup holds much', 'use one battery', 'areas ive never', 'done great product', 'cordless vacuum', 'go without', 'exchange batteries', 'cleaning', 'great', 'cordless', 'would', 'thought', 'stairs', 'hassle', 'handy', 'grab', 'gotten', 'getting']"
2212,0.002560706,0.01582207,0.9816172,1134,5,Great vacuum This vacuum is easy to use and has great battery life It has good vacuum and the emptying of the waste bin is a breeze It is the best stick vacuum we have ever used,"['great battery life', 'best stick vacuum', 'great vacuum', 'good vacuum', 'waste bin', 'ever used']","['great battery life', 'best stick vacuum', 'great vacuum', 'waste bin', 'good vacuum', 'ever used', 'vacuum', 'use', 'emptying', 'easy', 'breeze']"
2213,0.0031550657,0.15191272,0.84493226,1135,5,Fast and Furious Very agile with great suction Maneuvers anywhere and holds a charge throughout the entire house,"['great suction maneuvers anywhere', 'entire house', 'charge throughout']","['great suction maneuvers anywhere', 'entire house', 'charge throughout', 'holds', 'furious', 'fast', 'agile']"
2214,0.003139898,0.014613326,0.9822467,1136,5,Excellant product Very happy with this vacuum Does a great job and is easy to use and put away A little more expensive than some others but well worth it to me,"['well worth', 'put away', 'great job', 'excellant product']","['well worth', 'put away', 'great job', 'excellant product', 'vacuum', 'use', 'others', 'little', 'happy', 'expensive', 'easy']"
2215,0.0018334147,0.020788252,0.97737837,1137,5,very happy with it lightweight and easy to use like longer use battery,['use like longer use battery'],"['use like longer use battery', 'lightweight', 'happy', 'easy']"
2216,0.0072273226,0.034139365,0.9586333,1138,4,Best investment We have been using this for 4 months now and absolutely satisfied with the performance of the machine We have two pets and lots of fur to clean up This does an excellent job of removing all,"['two pets', 'excellent job', 'best investment', 'absolutely satisfied', '4 months']","['two pets', 'excellent job', 'best investment', 'absolutely satisfied', '4 months', 'using', 'removing', 'performance', 'machine', 'lots', 'fur', 'clean']"
2217,0.089022055,0.33925942,0.5717186,1138,4,the fur in the deep clean mode from both carpet and hardwood floor Excellent battery life with two both batteries combine and can easily get through the house in one charge Some of the improvements can be around the Power Nozzle to perform better on hardwood floor It’s not the best tool for picking up larger debris Filters need regular cleaning to maintain optimum performance,"['larger debris filters need regular cleaning', 'hardwood floor excellent battery life', 'maintain optimum performance', 'deep clean mode', 'hardwood floor', 'power nozzle', 'perform better', 'one charge', 'easily get', 'best tool', 'batteries combine']","['larger debris filters need regular cleaning', 'hardwood floor excellent battery life', 'maintain optimum performance', 'deep clean mode', 'hardwood floor', 'power nozzle', 'perform better', 'one charge', 'easily get', 'best tool', 'batteries combine', '’', 'two', 'picking', 'improvements', 'house', 'fur', 'carpet', 'around']"
2218,0.0038172526,0.013180246,0.9830025,1139,5,Exceeded expectations I received this as an early Christmas gift I’ve never owned a stick vacuum before and was hoping I wouldn’t be disappointed This vacuum has great suction is easy to maneuver and I love not having to deal with a cord and plug I highly recommend this vacuum,"['early christmas gift', 'stick vacuum', 'never owned', 'highly recommend', 'great suction', 'exceeded expectations']","['early christmas gift', 'never owned', 'highly recommend', 'great suction', 'exceeded expectations', 'stick vacuum', 'vacuum', '’', 'received', 'plug', 'maneuver', 'love', 'hoping', 'easy', 'disappointed', 'deal', 'cord']"
2219,0.0038030974,0.027025567,0.9691713,1140,5,Better than Dyson My girlfriend and I got this in October before we moved into our new apartment and my goodness The fact that my hand doesnt cramp from holding a trigger to keep it going is one of the main reasons its better A reusable filter is great for saving money the aesthetic is clean Charging base with extra battery is nice Long battery life for a whole apartment cleaning on turbo is amazing Just the ease of use and the simplicity of it makes it that much better If you are debating between the two of dyson and this one Go with the LG,"['nice long battery life', 'hand doesnt cramp', 'clean charging base', 'whole apartment cleaning', 'extra battery', 'new apartment', 'saving money', 'reusable filter', 'one go', 'much better', 'main reasons']","['nice long battery life', 'hand doesnt cramp', 'clean charging base', 'whole apartment cleaning', 'extra battery', 'new apartment', 'saving money', 'reusable filter', 'main reasons', 'one go', 'much better', 'one', 'better', 'use', 'two', 'turbo', 'trigger', 'simplicity', 'october', 'moved', 'makes', 'lg', 'keep', 'holding', 'great', 'got', 'goodness', 'going', 'girlfriend', 'fact', 'ease', 'dyson', 'debating', 'amazing', 'aesthetic']"
2220,0.9663703,0.029707076,0.0039227246,1141,1,Extremely Disappointed I have been been a huge fan of LG however for the price of the product I feel LG has cheated me To begin with for the price this product does not come with a soft roll brush In addition it does a horrible job on cleaning carpets It also has a tough time picking up small cheerios,"['tough time picking', 'soft roll brush', 'small cheerios', 'lg however', 'huge fan', 'horrible job', 'feel lg', 'extremely disappointed', 'cleaning carpets']","['tough time picking', 'soft roll brush', 'small cheerios', 'lg however', 'huge fan', 'horrible job', 'feel lg', 'extremely disappointed', 'cleaning carpets', 'product', 'price', 'come', 'cheated', 'begin', 'also', 'addition']"
2221,0.019805359,0.061248146,0.9189465,1142,5,Great Features We purchased this LG Cord Zero Ultimate Kompressor Stick Vacuum and absolutely Love it We have a central vac but tripping on the hose and changing locations where we have to install the hose is a real pain This LG Cordless is the answer to our problem,"['lg cord zero ultimate kompressor stick vacuum', 'lg cordless', 'real pain', 'great features', 'changing locations', 'central vac', 'absolutely love']","['lg cord zero ultimate kompressor stick vacuum', 'lg cordless', 'real pain', 'great features', 'changing locations', 'central vac', 'absolutely love', 'tripping', 'purchased', 'problem', 'install', 'hose', 'answer']"
2222,0.0011498278,0.011755621,0.9870946,1142,5,We have this Vintage Wine version with the Kompressor in our office and it looks very nice The Quality is very good and easy to put together,"['vintage wine version', 'put together']","['vintage wine version', 'put together', 'quality', 'office', 'nice', 'looks', 'kompressor', 'good', 'easy']"
2223,0.001957697,0.01564696,0.98239535,1143,5,Lightweight I recently got this vacuum and I really like it Its lightweight and has good suction it works well on my tiled floor and carpet I also like the kompressor it makes it easier for me to empty the can into the trash,"['works well', 'tiled floor', 'recently got', 'really like', 'good suction', 'also like']","['works well', 'tiled floor', 'recently got', 'really like', 'good suction', 'also like', 'vacuum', 'trash', 'makes', 'lightweight', 'kompressor', 'empty', 'easier', 'carpet']"
2224,0.0019580694,0.017515367,0.98052657,1144,5,As with most of LGs products I am impressed The CordZero A9 vacuum came in a well laid out box with thorough easy to understand instructions All the components are individually secure easy to unpack and the packaging is entirely recyclable Like all LG products the vacuums overall design and appearance is very nice and stylish,"['cordzero a9 vacuum came', 'vacuums overall design', 'entirely recyclable like', 'individually secure easy', 'thorough easy', 'well laid', 'understand instructions', 'lgs products', 'lg products']","['cordzero a9 vacuum came', 'vacuums overall design', 'entirely recyclable like', 'individually secure easy', 'thorough easy', 'well laid', 'understand instructions', 'lgs products', 'lg products', 'unpack', 'stylish', 'packaging', 'nice', 'impressed', 'components', 'box', 'appearance']"
2225,0.042422574,0.30076903,0.65680844,1144,5,This vacuum has noticeably more suction power than my leading brand stick vacuum while somehow also being much quieter Upon initial use I noticed the A9 picked up so much more dirt to a floor that was just cleaned with my previous stick vacuum,"['much quieter upon initial use', 'leading brand stick vacuum', 'previous stick vacuum', 'suction power', 'somehow also', 'a9 picked']","['much quieter upon initial use', 'leading brand stick vacuum', 'previous stick vacuum', 'suction power', 'somehow also', 'a9 picked', 'much', 'vacuum', 'noticed', 'noticeably', 'floor', 'dirt', 'cleaned']"
2226,0.0038782377,0.073327206,0.9227946,1144,5,The telescoping wand is a nice feature to be able to adjust to different heights This makes it more comfortable for me to vacuum stairs where I need a shorter wand as well as varying heights when I may need more reach to vacuum overhead curtains blinds etc,"['vacuum overhead curtains blinds etc', 'vacuum stairs', 'varying heights', 'telescoping wand', 'shorter wand', 'nice feature', 'may need', 'different heights']","['vacuum overhead curtains blinds etc', 'vacuum stairs', 'varying heights', 'telescoping wand', 'shorter wand', 'nice feature', 'different heights', 'may need', 'need', 'well', 'reach', 'makes', 'comfortable', 'adjust', 'able']"
2227,0.0043714386,0.0612331,0.93439543,1144,5,The LG A9 is only a couple ounces heavier than my previous stick vacuum but it feels so much better in my hand Overall the vacuum feels more balanced because of the well distributed weight I find the grip more comfortable as its molded for a better relaxed grip and has rubber back to rest against my palm I especially like that I dont have to hold a trigger button down to run the vacuum like my previous stick vacuum This allows you to relax your grip rather than having to use a tighter grip while holding the power button down ,"['well distributed weight', 'couple ounces heavier', 'previous stick vacuum', 'better relaxed grip', 'much better', 'vacuum like', 'vacuum feels', 'tighter grip', 'grip rather', 'trigger button', 'rubber back', 'power button', 'lg a9', 'hand overall', 'especially like']","['well distributed weight', 'couple ounces heavier', 'previous stick vacuum', 'better relaxed grip', 'much better', 'vacuum like', 'trigger button', 'tighter grip', 'rubber back', 'power button', 'lg a9', 'hand overall', 'grip rather', 'especially like', 'vacuum feels', 'grip', 'feels', 'use', 'run', 'rest', 'relax', 'palm', 'molded', 'holding', 'hold', 'find', 'dont', 'comfortable', 'balanced', 'allows']"
2228,0.0035994798,0.030378576,0.96602196,1144,5,I love that this comes with two batteries for continuous cleaning One battery lasts a long time already nearly 40 min each but its reassuring knowing Im not restricted and can keep cleaning Its thoughtful that the base can charge the spare battery in a separate compartment while also charging the battery thats in the vacuum,"['long time already nearly 40 min', 'continuous cleaning one battery lasts', 'reassuring knowing im', 'keep cleaning', 'spare battery', 'battery thats', 'two batteries', 'separate compartment', 'also charging']","['long time already nearly 40 min', 'continuous cleaning one battery lasts', 'reassuring knowing im', 'keep cleaning', 'spare battery', 'battery thats', 'two batteries', 'separate compartment', 'also charging', 'vacuum', 'thoughtful', 'restricted', 'love', 'comes', 'charge', 'base']"
2229,0.0066843857,0.1282818,0.8650338,1144,5,While the dirt bin isnt as big as some competitors the Kompressor feature comes in handy to maximizing the capacity while keeping the vacuum lite weight and size relatively compact The Kompressor feature allows you to extend the time between emptying the bin by compacting the dirt down,"['vacuum lite weight', 'size relatively compact', 'kompressor feature comes', 'kompressor feature allows', 'dirt bin isnt']","['vacuum lite weight', 'size relatively compact', 'kompressor feature comes', 'kompressor feature allows', 'dirt bin isnt', 'dirt', 'bin', 'time', 'maximizing', 'keeping', 'handy', 'extend', 'emptying', 'competitors', 'compacting', 'capacity', 'big']"
2230,0.0034776754,0.035620004,0.96090233,1144,5,Overall I would strongly recommend this vacuum Its well designed and very comfortable to use The vacuum has several replaceable parts if needed and has a very long warranty on the motor,"['would strongly recommend', 'several replaceable parts', 'well designed', 'long warranty']","['would strongly recommend', 'several replaceable parts', 'well designed', 'long warranty', 'vacuum', 'use', 'overall', 'needed', 'motor', 'comfortable']"
2231,0.0037488276,0.042596553,0.9536546,1145,5,Lightweight easy to use and durable I wanted a vacuum that was lightweight but most importantly something that would clean areas thoroughly I was pleasantly surprised how well the suction was and how much dustdirt it picked up from my area rugs ,"['would clean areas thoroughly', 'pleasantly surprised', 'much dustdirt', 'lightweight easy', 'importantly something', 'area rugs']","['would clean areas thoroughly', 'pleasantly surprised', 'much dustdirt', 'importantly something', 'area rugs', 'lightweight easy', 'lightweight', 'well', 'wanted', 'vacuum', 'use', 'suction', 'picked', 'durable']"
2232,0.0051836376,0.02477277,0.9700436,1145,5,The product was super easy to assemble and the extra accessories were a great addition to clean small areas like my car and in between the sofa The battery is amazing and has lasted a while I havent had to recharge it for some time however I only have 34 area rugs that Ive cleaned within the last few weeks I also like how the vac isnt obnoxiously loud when used in the normal setting compared to other traditional vacuums ,"['vac isnt obnoxiously loud', 'clean small areas like', 'normal setting compared', 'ive cleaned within', '34 area rugs', 'also like', 'traditional vacuums', 'time however', 'super easy', 'great addition', 'extra accessories']","['vac isnt obnoxiously loud', 'clean small areas like', 'normal setting compared', 'ive cleaned within', '34 area rugs', 'also like', 'traditional vacuums', 'time however', 'super easy', 'great addition', 'extra accessories', 'weeks', 'used', 'sofa', 'recharge', 'product', 'lasted', 'last', 'havent', 'car', 'battery', 'assemble', 'amazing']"
2233,0.0075701834,0.06753967,0.9248901,1145,5,The kompressor is a nice touch considering that the bin is small I truly does the job in compressing all the dirt and debris the vacuum captures making it relatively easy to empty ,"['vacuum captures making', 'nice touch considering', 'relatively easy']","['vacuum captures making', 'nice touch considering', 'relatively easy', 'truly', 'small', 'kompressor', 'job', 'empty', 'dirt', 'debris', 'compressing', 'bin']"
2234,0.0010425345,0.009254596,0.9897029,1145,5,Overall Im really happy with the product and the features it has to offer,['overall im really happy'],"['overall im really happy', 'product', 'offer', 'features']"
2235,0.0016639562,0.021197783,0.9771383,1146,5,Lightweight and easy to use This vacuum is extremely easy to use and is very light weight You’re able to bring it up and downstairs without a problem and get under furniture with ease I highly recommend it,"['light weight', 'highly recommend', 'extremely easy', 'downstairs without']","['light weight', 'highly recommend', 'downstairs without', 'extremely easy', 'easy', '’', 'vacuum', 'use', 'problem', 'lightweight', 'get', 'furniture', 'ease', 'bring', 'able']"
2236,0.23393545,0.6158353,0.15022932,1147,5,powerful yet quiet portable vacuum The LG A927KGMS Kompressor stick vacuum is part of the A9 series It features four attachments1 a short crevice wand 2 a short brush wand 3 an upholstery tool and 4 a dual hard and softsurface ie rugs and carpet tool The unit comes with two LiOn batteries both of which can charge simultaneously in the dock which can be wall mounted with included drywall accessories The only major drawback to this unit is that the dock has room for just two accessories with a third mounted to the suction motor unit while the fourth really has nowhere to go,"['powerful yet quiet portable vacuum', 'lg a927kgms kompressor stick vacuum', 'short crevice wand 2', 'short brush wand 3', 'softsurface ie rugs', 'features four attachments1', 'two lion batteries', 'suction motor unit', 'included drywall accessories', 'two accessories', 'unit comes', 'wall mounted', 'upholstery tool', 'third mounted', 'major drawback', 'fourth really', 'dual hard', 'charge simultaneously', 'carpet tool', 'a9 series']","['powerful yet quiet portable vacuum', 'lg a927kgms kompressor stick vacuum', 'short crevice wand 2', 'short brush wand 3', 'softsurface ie rugs', 'features four attachments1', 'two lion batteries', 'included drywall accessories', 'suction motor unit', 'two accessories', 'wall mounted', 'upholstery tool', 'unit comes', 'third mounted', 'major drawback', 'fourth really', 'dual hard', 'charge simultaneously', 'carpet tool', 'a9 series', 'unit', 'room', 'part', 'nowhere', 'go', 'dock', '4']"
2237,0.01062629,0.24525326,0.7441204,1147,5,Youll notice a major difference between this vacuum and a powerful floor model immediately because the LG Kompressor A9 is very quiet compact and lightweight 6lbs Holstering the unit back into the dock is easy as it removing it for a quick clean wherever you need it The attachments each have a push button slider that allows them to connect and disconnect with ease You can also adjust the length of the floor attachment,"['powerful floor model immediately', 'quick clean wherever', 'push button slider', 'lightweight 6lbs holstering', 'lg kompressor a9', 'floor attachment', 'youll notice', 'unit back', 'quiet compact', 'major difference', 'also adjust']","['powerful floor model immediately', 'quick clean wherever', 'push button slider', 'lightweight 6lbs holstering', 'lg kompressor a9', 'floor attachment', 'youll notice', 'unit back', 'quiet compact', 'major difference', 'also adjust', 'vacuum', 'removing', 'need', 'length', 'easy', 'ease', 'dock', 'disconnect', 'connect', 'attachments', 'allows']"
2238,0.04556987,0.24802266,0.7064074,1147,5,Although the debris collector is not very large emptying it into a rubbish bin is a snap LG even includes a shower cap so that you can bathe the filter elements of this vacuum without getting some the delicate electronic parts wet Quite clever,"['delicate electronic parts wet quite clever', 'snap lg even includes', 'vacuum without getting', 'shower cap', 'rubbish bin', 'large emptying', 'filter elements', 'debris collector']","['delicate electronic parts wet quite clever', 'snap lg even includes', 'vacuum without getting', 'shower cap', 'rubbish bin', 'large emptying', 'filter elements', 'debris collector', 'bathe', 'although']"
2239,0.026544059,0.071471535,0.9019844,1148,5,No more dog hair I am obsessed with vacuuming especially because I have a very large dog that sheds 247 but I haven’t found a vacuum that doesn’t the trick the make my house feel completely dog hair free However this vacuum did the trick It sucks up dog hair fast and easy and left my house spotless Love how lightweight it was so I could easily do my entire house Highly recommend for anyone who has a dog or any animal that sheds  this is the vacuum you need,"['house feel completely dog hair free however', 'entire house highly recommend', 'house spotless love', 'dog hair fast', 'dog hair', 'large dog', 'vacuuming especially', 'sheds 247', 'could easily']","['house feel completely dog hair free however', 'entire house highly recommend', 'house spotless love', 'dog hair fast', 'dog hair', 'large dog', 'vacuuming especially', 'could easily', 'sheds 247', 'dog', 'sheds', '’', 'vacuum', 'trick', 'sucks', 'obsessed', 'need', 'make', 'lightweight', 'left', 'found', 'easy', 'anyone', 'animal']"
2240,0.100433044,0.20643078,0.6931362,1149,3,A little Disappointed I was very excited to try a cordless vacuum cleaner being cordless I knew cleanup would be much easier for me and quicker The lg cord zero is a very lightweight vacuum and it moves around the floors very easily The vacuum is excellent for uncarpeted floors and even worked well on the outdoor carpet Having two batteries was a plus for the vacuum especially when you have a lot of area to cover while cleaning I really liked the freestanding stand and all the accessories The only problem I had with the vacuum is that it didn’t vacuum my thicker carpet well The suction was not strong enough for the thicker carpet in the turbo or regular mode,"['lg cord zero', 'knew cleanup would', 'even worked well', 'cordless vacuum cleaner', 'thicker carpet well', 'thicker carpet', 'vacuum especially', 'outdoor carpet', 'lightweight vacuum', 'uncarpeted floors', 'two batteries', 'strong enough', 'regular mode', 'really liked', 'much easier', 'moves around', 'little disappointed', 'freestanding stand']","['lg cord zero', 'knew cleanup would', 'even worked well', 'thicker carpet well', 'cordless vacuum cleaner', 'thicker carpet', 'outdoor carpet', 'vacuum especially', 'two batteries', 'strong enough', 'regular mode', 'really liked', 'much easier', 'moves around', 'little disappointed', 'lightweight vacuum', 'freestanding stand', 'uncarpeted floors', 'vacuum', 'cordless', 'floors', '’', 'turbo', 'try', 'suction', 'quicker', 'problem', 'plus', 'lot', 'excited', 'excellent', 'easily', 'cover', 'cleaning', 'area', 'accessories']"
2241,0.15213498,0.18714698,0.6607181,1150,5,Really sucks This little vacuum is amazing I was not expecting there to be real sucking power out of a cordless vacuum but I took it to my dog room and my floor is SPOTLESS It was covered in hair I have five dogs and some dirt from their paws and this little thing got them all The only thing I would change is to make the bin bigger I had to change it three times in a 10x10 room but otherwise it’s the best vac I’ve ever had,"['real sucking power', 'little thing got', 'little vacuum', 'would change', 'three times', 'really sucks', 'five dogs', 'dog room', 'cordless vacuum', 'bin bigger', 'best vac', '10x10 room']","['real sucking power', 'little thing got', 'little vacuum', 'three times', 'really sucks', 'five dogs', 'dog room', 'cordless vacuum', 'bin bigger', 'best vac', '10x10 room', 'would change', 'thing', 'change', '’', 'took', 'spotless', 'paws', 'otherwise', 'make', 'hair', 'floor', 'expecting', 'ever', 'dirt', 'covered', 'amazing']"
2242,0.0055266903,0.031773604,0.9626997,1151,5,Awesome Machine My first impression was the way this vacuum was beautifully boxed up so I anticipated something wonderful was in store It was easy to assemble and it cleans better than the other very reputable brands I was surprised at the amount of dog hair that was extracted from practically new carpet And even though theres not a socalled hard floor attachment the power carpet nozzle handled all our tile and wood flooring without being noisy like the manual stated I was pleased the carpet nozzle head glides under kitchen cabinet toe kicks and furniture as well as pivots around corners and tight spaces It operates so quietly I could still hear the TV and the exhaust air didnt blow me away Another benefit is the power button doesnt have to be compressed the entire time of vacuuming With so many attachments this lightweight vacuum will tackle all my floors upholstery bedding vehicles and so much more This vacuum is just as awesome as our other trusted LG products and the LG CordZero is highly recommended,"['socalled hard floor attachment', 'kitchen cabinet toe kicks', 'floors upholstery bedding vehicles', 'exhaust air didnt blow', 'carpet nozzle head glides', 'power carpet nozzle handled', 'practically new carpet', 'power button doesnt', 'wood flooring without', 'pivots around corners', 'even though theres', 'could still hear', 'away another benefit', 'anticipated something wonderful', 'trusted lg products', 'lg cordzero', 'tight spaces', 'reputable brands', 'noisy like', 'many attachments', 'manual stated', 'lightweight vacuum', 'highly recommended', 'first impression', 'entire time', 'dog hair', 'cleans better', 'beautifully boxed', 'awesome machine']","['socalled hard floor attachment', 'kitchen cabinet toe kicks', 'floors upholstery bedding vehicles', 'exhaust air didnt blow', 'carpet nozzle head glides', 'power carpet nozzle handled', 'practically new carpet', 'power button doesnt', 'wood flooring without', 'pivots around corners', 'even though theres', 'could still hear', 'away another benefit', 'anticipated something wonderful', 'trusted lg products', 'lg cordzero', 'tight spaces', 'reputable brands', 'noisy like', 'many attachments', 'manual stated', 'highly recommended', 'first impression', 'entire time', 'dog hair', 'cleans better', 'beautifully boxed', 'lightweight vacuum', 'awesome machine', 'vacuum', 'awesome', 'well', 'way', 'vacuuming', 'tv', 'tile', 'tackle', 'surprised', 'store', 'quietly', 'pleased', 'operates', 'much', 'furniture', 'extracted', 'easy', 'compressed', 'assemble', 'amount']"
2243,0.0048669134,0.036254354,0.95887876,1152,5,Wow This is a very powerful vacuum that runs on rechargeable batteries Included is a charging station and extra battery Goes from carpet to hardwood floors with having to switch anything over Very lightweight not bulky Quieter than I expected it would be Dirt bin is easy to empty I do like that I can detach the top and put different attachments on and clean my couches and hubby cleaned the car Only if it mopped too lol Great quality,"['rechargeable batteries included', 'put different attachments', 'lol great quality', 'extra battery goes', 'switch anything', 'powerful vacuum', 'hubby cleaned', 'hardwood floors', 'dirt bin', 'charging station', 'bulky quieter']","['rechargeable batteries included', 'put different attachments', 'lol great quality', 'extra battery goes', 'switch anything', 'powerful vacuum', 'hubby cleaned', 'hardwood floors', 'dirt bin', 'charging station', 'bulky quieter', 'wow', 'would', 'top', 'runs', 'mopped', 'like', 'lightweight', 'expected', 'empty', 'easy', 'detach', 'couches', 'clean', 'carpet', 'car']"
2244,0.0040905806,0.030438915,0.9654705,1153,5,Very powerful I have experience with the Dyson cordless stick vacuum but this one is so much more powerful It is a little heavier but for good reason One thing I love about this cordless vacuum is the option of using the stand to charge it The Dyson charging station has to be hung on the wall and this one can as well but it also comes with a very sturdy stand to charge it Another feature I love that beats the Dyson is the push lever it has to squeegee the dirt down and into the trash You still have to press the release lever to open the canister but then you have the push lever to get everything out,"['good reason one thing', 'dyson cordless stick vacuum', 'dyson charging station', 'cordless vacuum', 'sturdy stand', 'release lever', 'push lever', 'little heavier', 'get everything', 'another feature', 'also comes']","['good reason one thing', 'dyson cordless stick vacuum', 'dyson charging station', 'cordless vacuum', 'release lever', 'push lever', 'little heavier', 'get everything', 'another feature', 'also comes', 'sturdy stand', 'dyson', 'one', 'stand', 'well', 'wall', 'using', 'trash', 'still', 'squeegee', 'press', 'powerful', 'option', 'open', 'much', 'love', 'hung', 'experience', 'dirt', 'charge', 'canister', 'beats']"
2245,0.002801278,0.009893513,0.9873052,1154,5,Works amazingly Using the A927KGMS vacuum has been so great I love that it comes with an extra battery and attachments Having three boys theres always something on the floor and this vacuum has picked up cheeze its crumbs and goldfish crackers I havent found any problems with it It is super easy to put together and use with a push of a button,"['three boys theres always something', 'works amazingly using', 'super easy', 'put together', 'havent found', 'goldfish crackers', 'extra battery', 'a927kgms vacuum']","['three boys theres always something', 'works amazingly using', 'super easy', 'put together', 'havent found', 'goldfish crackers', 'extra battery', 'a927kgms vacuum', 'vacuum', 'use', 'push', 'problems', 'picked', 'love', 'great', 'floor', 'crumbs', 'comes', 'cheeze', 'button', 'attachments']"
